participant,expName,age,gender,run,block,trialLoop_thisRepN,effort,task,congruency,word,color,pressed_key,correct_key,keyWord_corr,keyWord_rt
19,Stroop_RLX_1st_word_1st,25,f,1,1,0,RLX,word,incongruent,GIALLO,blue,2,2,1,2.05338579998352
19,Stroop_RLX_1st_word_1st,25,f,1,1,1,RLX,word,congruent,BLU,blue,1,1,1,1.65128620003816
19,Stroop_RLX_1st_word_1st,25,f,1,1,2,RLX,word,congruent,VERDE,green,3,3,1,1.08743750001304
19,Stroop_RLX_1st_word_1st,25,f,1,1,3,RLX,word,incongruent,GIALLO,green,2,2,1,1.99071959999856
19,Stroop_RLX_1st_word_1st,25,f,1,1,4,RLX,word,incongruent,VERDE,red,3,3,1,1.45882119995076
19,Stroop_RLX_1st_word_1st,25,f,1,1,5,RLX,word,incongruent,ROSSO,green,4,4,1,0.833931199973449
19,Stroop_RLX_1st_word_1st,25,f,1,1,6,RLX,word,congruent,ROSSO,red,4,4,1,0.721566700027324
19,Stroop_RLX_1st_word_1st,25,f,1,1,7,RLX,word,incongruent,VERDE,red,3,3,1,1.10935649997555
19,Stroop_RLX_1st_word_1st,25,f,1,1,8,RLX,word,congruent,BLU,blue,1,1,1,1.03399250004441
19,Stroop_RLX_1st_word_1st,25,f,1,1,9,RLX,word,congruent,ROSSO,red,4,4,1,0.892773300060071
19,Stroop_RLX_1st_word_1st,25,f,1,1,10,RLX,word,congruent,BLU,blue,1,1,1,0.991761900018901
19,Stroop_RLX_1st_word_1st,25,f,1,1,11,RLX,word,congruent,GIALLO,yellow,2,2,1,0.839710400090553
19,Stroop_RLX_1st_word_1st,25,f,1,1,12,RLX,word,congruent,ROSSO,red,4,4,1,1.05833430006169
19,Stroop_RLX_1st_word_1st,25,f,1,1,13,RLX,word,incongruent,GIALLO,green,2,2,1,1.39920320000965
19,Stroop_RLX_1st_word_1st,25,f,1,1,14,RLX,word,congruent,VERDE,green,3,3,1,1.12388520000968
19,Stroop_RLX_1st_word_1st,25,f,1,1,15,RLX,word,incongruent,BLU,green,1,1,1,1.2071024000179
19,Stroop_RLX_1st_word_1st,25,f,1,1,16,RLX,word,incongruent,BLU,red,1,1,1,1.59003119997215
19,Stroop_RLX_1st_word_1st,25,f,1,1,17,RLX,word,incongruent,BLU,yellow,1,1,1,1.36891869991086
19,Stroop_RLX_1st_word_1st,25,f,1,1,18,RLX,word,incongruent,ROSSO,yellow,4,4,1,1.25895210006274
19,Stroop_RLX_1st_word_1st,25,f,1,1,19,RLX,word,congruent,BLU,blue,1,1,1,1.08185419999063
19,Stroop_RLX_1st_word_1st,25,f,1,1,20,RLX,word,incongruent,BLU,yellow,1,1,1,2.2265933000017
19,Stroop_RLX_1st_word_1st,25,f,1,1,21,RLX,word,congruent,ROSSO,red,4,4,1,0.952929000020958
19,Stroop_RLX_1st_word_1st,25,f,1,1,22,RLX,word,incongruent,VERDE,yellow,3,3,1,1.53304989996832
19,Stroop_RLX_1st_word_1st,25,f,1,1,23,RLX,word,congruent,VERDE,green,3,3,1,0.591105800005607
19,Stroop_RLX_1st_word_1st,25,f,1,2,0,RLX,word,congruent,ROSSO,red,4,4,1,1.69434239994735
19,Stroop_RLX_1st_word_1st,25,f,1,2,1,RLX,word,incongruent,BLU,yellow,1,1,1,1.7900802999502
19,Stroop_RLX_1st_word_1st,25,f,1,2,2,RLX,word,incongruent,VERDE,yellow,3,3,1,1.26402440003585
19,Stroop_RLX_1st_word_1st,25,f,1,2,3,RLX,word,congruent,GIALLO,yellow,2,2,1,0.775436899974011
19,Stroop_RLX_1st_word_1st,25,f,1,2,4,RLX,word,incongruent,BLU,yellow,1,1,1,1.19645849999506
19,Stroop_RLX_1st_word_1st,25,f,1,2,5,RLX,word,incongruent,ROSSO,green,4,4,1,1.50531190005131
19,Stroop_RLX_1st_word_1st,25,f,1,2,6,RLX,word,congruent,BLU,blue,1,1,1,1.57094439992215
19,Stroop_RLX_1st_word_1st,25,f,1,2,7,RLX,word,incongruent,VERDE,yellow,3,3,1,1.25682289991528
19,Stroop_RLX_1st_word_1st,25,f,1,2,8,RLX,word,congruent,BLU,blue,1,1,1,1.22838549991138
19,Stroop_RLX_1st_word_1st,25,f,1,2,9,RLX,word,incongruent,BLU,red,1,1,1,1.93826379999518
19,Stroop_RLX_1st_word_1st,25,f,1,2,10,RLX,word,congruent,ROSSO,red,4,4,1,0.876530600013211
19,Stroop_RLX_1st_word_1st,25,f,1,2,11,RLX,word,incongruent,BLU,green,1,1,1,1.29628769995179
19,Stroop_RLX_1st_word_1st,25,f,1,2,12,RLX,word,congruent,BLU,blue,1,1,1,0.653817499987781
19,Stroop_RLX_1st_word_1st,25,f,1,2,13,RLX,word,congruent,VERDE,green,3,3,1,0.803923800005578
19,Stroop_RLX_1st_word_1st,25,f,1,2,14,RLX,word,congruent,BLU,blue,1,1,1,0.997269799932837
19,Stroop_RLX_1st_word_1st,25,f,1,2,15,RLX,word,congruent,BLU,blue,1,1,1,0.723263000021689
