participant,expName,age,gender,run,block,trialLoop_thisRepN,effort,task,congruency,word,color,pressed_key,correct_key,keyWord_corr,keyWord_rt
7,Stroop_EXR_1st_word_1st,31,m,1,1,0,EXR,word,incongruent,VERDE,red,3,3,1,0.730800899968017
7,Stroop_EXR_1st_word_1st,31,m,1,1,1,EXR,word,congruent,GIALLO,yellow,2,2,1,0.546451999980491
7,Stroop_EXR_1st_word_1st,31,m,1,1,2,EXR,word,congruent,BLU,blue,1,1,1,0.475569400005043
7,Stroop_EXR_1st_word_1st,31,m,1,1,3,EXR,word,incongruent,ROSSO,blue,4,4,1,0.540741099976003
7,Stroop_EXR_1st_word_1st,31,m,1,1,4,EXR,word,congruent,VERDE,green,3,3,1,0.330917199957184
7,Stroop_EXR_1st_word_1st,31,m,1,1,5,EXR,word,congruent,GIALLO,yellow,2,2,1,0.371118200011551
7,Stroop_EXR_1st_word_1st,31,m,1,1,6,EXR,word,congruent,ROSSO,red,4,4,1,0.522107600001618
7,Stroop_EXR_1st_word_1st,31,m,1,1,7,EXR,word,incongruent,GIALLO,blue,2,2,1,0.76162010000553
7,Stroop_EXR_1st_word_1st,31,m,1,1,8,EXR,word,congruent,GIALLO,yellow,2,2,1,0.577927400008775
7,Stroop_EXR_1st_word_1st,31,m,1,1,9,EXR,word,congruent,BLU,blue,1,1,1,0.475074100017082
7,Stroop_EXR_1st_word_1st,31,m,1,1,10,EXR,word,congruent,BLU,blue,1,1,1,0.482572100008838
7,Stroop_EXR_1st_word_1st,31,m,1,1,11,EXR,word,incongruent,GIALLO,green,2,2,1,0.61212439998053
7,Stroop_EXR_1st_word_1st,31,m,1,1,12,EXR,word,congruent,ROSSO,red,4,4,1,0.456605100014713
7,Stroop_EXR_1st_word_1st,31,m,1,1,13,EXR,word,incongruent,BLU,yellow,1,1,1,0.928002700034995
7,Stroop_EXR_1st_word_1st,31,m,1,1,14,EXR,word,incongruent,VERDE,blue,3,3,1,0.38123259996064
7,Stroop_EXR_1st_word_1st,31,m,1,1,15,EXR,word,incongruent,GIALLO,blue,2,2,1,0.53610219998518
7,Stroop_EXR_1st_word_1st,31,m,1,1,16,EXR,word,incongruent,ROSSO,green,4,4,1,0.554391100013163
7,Stroop_EXR_1st_word_1st,31,m,1,1,17,EXR,word,incongruent,ROSSO,blue,4,4,1,0.450059800001327
7,Stroop_EXR_1st_word_1st,31,m,1,1,18,EXR,word,incongruent,ROSSO,yellow,4,4,1,0.40422219998436
7,Stroop_EXR_1st_word_1st,31,m,1,1,19,EXR,word,congruent,BLU,blue,1,1,1,0.515437400026713
7,Stroop_EXR_1st_word_1st,31,m,1,1,20,EXR,word,congruent,VERDE,green,3,3,1,0.416997700056527
7,Stroop_EXR_1st_word_1st,31,m,1,1,21,EXR,word,incongruent,BLU,green,1,1,1,0.777062600012869
7,Stroop_EXR_1st_word_1st,31,m,1,1,22,EXR,word,incongruent,VERDE,yellow,3,3,1,0.420193400001153
7,Stroop_EXR_1st_word_1st,31,m,1,1,23,EXR,word,congruent,ROSSO,red,4,4,1,0.407216800027527
7,Stroop_EXR_1st_word_1st,31,m,1,2,0,EXR,word,congruent,BLU,blue,1,1,1,0.756813100015279
7,Stroop_EXR_1st_word_1st,31,m,1,2,1,EXR,word,incongruent,GIALLO,blue,2,2,1,0.861290900036693
7,Stroop_EXR_1st_word_1st,31,m,1,2,2,EXR,word,congruent,VERDE,green,3,3,1,0.356243200018071
7,Stroop_EXR_1st_word_1st,31,m,1,2,3,EXR,word,incongruent,BLU,yellow,1,1,1,0.784672499983571
7,Stroop_EXR_1st_word_1st,31,m,1,2,4,EXR,word,congruent,GIALLO,yellow,2,2,1,0.817192299989983
7,Stroop_EXR_1st_word_1st,31,m,1,2,5,EXR,word,congruent,GIALLO,yellow,2,2,1,0.546700500010047
7,Stroop_EXR_1st_word_1st,31,m,1,2,6,EXR,word,congruent,ROSSO,red,4,4,1,0.585768299992196
7,Stroop_EXR_1st_word_1st,31,m,1,2,7,EXR,word,incongruent,ROSSO,blue,4,4,1,0.658169400005136
7,Stroop_EXR_1st_word_1st,31,m,1,2,8,EXR,word,incongruent,BLU,green,1,1,1,0.544528400001582
7,Stroop_EXR_1st_word_1st,31,m,1,2,9,EXR,word,congruent,BLU,blue,1,1,1,0.616595999978017
7,Stroop_EXR_1st_word_1st,31,m,1,2,10,EXR,word,incongruent,VERDE,red,3,3,1,0.43132820003666
7,Stroop_EXR_1st_word_1st,31,m,1,2,11,EXR,word,incongruent,GIALLO,red,2,2,1,0.381686099979561
7,Stroop_EXR_1st_word_1st,31,m,1,2,12,EXR,word,congruent,ROSSO,red,4,4,1,0.645702200010419
7,Stroop_EXR_1st_word_1st,31,m,1,2,13,EXR,word,incongruent,GIALLO,blue,2,2,1,0.580896199971903
7,Stroop_EXR_1st_word_1st,31,m,1,2,14,EXR,word,congruent,ROSSO,red,4,4,1,0.606426400016062
7,Stroop_EXR_1st_word_1st,31,m,1,2,15,EXR,word,incongruent,GIALLO,green,2,2,1,0.624015499954112
7,Stroop_EXR_1st_word_1st,31,m,1,2,16,EXR,word,congruent,ROSSO,red,4,4,1,0.594589599990286
7,Stroop_EXR_1st_word_1st,31,m,1,2,17,EXR,word,incongruent,ROSSO,green,4,4,1,0.595881999994162
7,Stroop_EXR_1st_word_1st,31,m,1,2,18,EXR,word,incongruent,VERDE,red,3,3,1,0.54870069999015
7,Stroop_EXR_1st_word_1st,31,m,1,2,19,EXR,word,incongruent,GIALLO,green,2,2,1,0.632017299998552
7,Stroop_EXR_1st_word_1st,31,m,1,2,20,EXR,word,congruent,GIALLO,yellow,2,2,1,0.566741200047545
7,Stroop_EXR_1st_word_1st,31,m,1,2,21,EXR,word,congruent,ROSSO,red,4,4,1,0.551683199999388
7,Stroop_EXR_1st_word_1st,31,m,1,2,22,EXR,word,incongruent,ROSSO,yellow,4,4,1,0.510227199993096
7,Stroop_EXR_1st_word_1st,31,m,1,2,23,EXR,word,congruent,BLU,blue,1,1,1,0.587709399987943
7,Stroop_EXR_1st_word_1st,31,m,1,3,0,EXR,color,incongruent,ROSSO,blue,4,1,0,0.63363939995179
7,Stroop_EXR_1st_word_1st,31,m,1,3,1,EXR,color,congruent,ROSSO,red,4,4,1,0.993834999972023
7,Stroop_EXR_1st_word_1st,31,m,1,3,2,EXR,color,incongruent,VERDE,blue,3,1,0,0.95091960002901
7,Stroop_EXR_1st_word_1st,31,m,1,3,3,EXR,color,congruent,ROSSO,red,4,4,1,0.926221799978521
7,Stroop_EXR_1st_word_1st,31,m,1,3,4,EXR,color,congruent,GIALLO,yellow,2,2,1,0.747809099964797
7,Stroop_EXR_1st_word_1st,31,m,1,3,5,EXR,color,congruent,VERDE,green,3,3,1,1.36629900004482
7,Stroop_EXR_1st_word_1st,31,m,1,3,6,EXR,color,congruent,VERDE,green,3,3,1,0.424698999966495
7,Stroop_EXR_1st_word_1st,31,m,1,3,7,EXR,color,congruent,GIALLO,yellow,2,2,1,0.561438000004273
7,Stroop_EXR_1st_word_1st,31,m,1,3,8,EXR,color,congruent,BLU,blue,1,1,1,1.04639949998818
7,Stroop_EXR_1st_word_1st,31,m,1,3,9,EXR,color,congruent,ROSSO,red,4,4,1,0.590103800001089
7,Stroop_EXR_1st_word_1st,31,m,1,3,10,EXR,color,incongruent,BLU,red,4,4,1,0.634191900026053
7,Stroop_EXR_1st_word_1st,31,m,1,3,11,EXR,color,incongruent,GIALLO,blue,1,1,1,1.41748420003569
7,Stroop_EXR_1st_word_1st,31,m,1,3,12,EXR,color,incongruent,BLU,yellow,2,2,1,1.18104609998409
7,Stroop_EXR_1st_word_1st,31,m,1,3,13,EXR,color,incongruent,GIALLO,blue,1,1,1,1.10758349997923
7,Stroop_EXR_1st_word_1st,31,m,1,3,14,EXR,color,congruent,GIALLO,yellow,2,2,1,0.866400000057183
7,Stroop_EXR_1st_word_1st,31,m,1,3,15,EXR,color,incongruent,VERDE,blue,1,1,1,0.576299299951643
7,Stroop_EXR_1st_word_1st,31,m,1,3,16,EXR,color,incongruent,GIALLO,blue,1,1,1,0.984791899973061
7,Stroop_EXR_1st_word_1st,31,m,1,3,17,EXR,color,incongruent,VERDE,yellow,2,2,1,1.2269004000118
7,Stroop_EXR_1st_word_1st,31,m,1,3,18,EXR,color,congruent,GIALLO,yellow,2,2,1,0.636936600029003
7,Stroop_EXR_1st_word_1st,31,m,1,3,19,EXR,color,congruent,ROSSO,red,4,4,1,0.573692000005394
7,Stroop_EXR_1st_word_1st,31,m,1,3,20,EXR,color,incongruent,BLU,red,4,4,1,0.788019100029487
