participant,expName,age,gender,run,block,trialLoop_thisRepN,effort,task,congruency,word,color,pressed_key,correct_key,keyWord_corr,keyWord_rt
1,Stroop_EXR_1st_color_1st,24,f,1,1,0,EXR,color,congruent,ROSSO,red,4,4,1,0.670558299869299
1,Stroop_EXR_1st_color_1st,24,f,1,1,1,EXR,color,incongruent,BLU,red,4,4,1,0.77593779982999
1,Stroop_EXR_1st_color_1st,24,f,1,1,2,EXR,color,congruent,BLU,blue,1,1,1,0.378792900126427
1,Stroop_EXR_1st_color_1st,24,f,1,1,3,EXR,color,incongruent,VERDE,blue,1,1,1,0.902129900176078
1,Stroop_EXR_1st_color_1st,24,f,1,1,4,EXR,color,congruent,GIALLO,yellow,2,2,1,0.42008569999598
1,Stroop_EXR_1st_color_1st,24,f,1,1,5,EXR,color,incongruent,BLU,red,1,4,0,0.659317699959502
1,Stroop_EXR_1st_color_1st,24,f,1,1,6,EXR,color,incongruent,GIALLO,red,4,4,1,0.869181500049308
1,Stroop_EXR_1st_color_1st,24,f,1,1,7,EXR,color,incongruent,VERDE,red,4,4,1,0.571941599948332
1,Stroop_EXR_1st_color_1st,24,f,1,1,8,EXR,color,incongruent,GIALLO,red,4,4,1,0.521376900142059
1,Stroop_EXR_1st_color_1st,24,f,1,1,9,EXR,color,incongruent,VERDE,red,4,4,1,0.602711700135842
1,Stroop_EXR_1st_color_1st,24,f,1,1,10,EXR,color,congruent,BLU,blue,1,1,1,0.452859099954367
1,Stroop_EXR_1st_color_1st,24,f,1,1,11,EXR,color,congruent,ROSSO,red,4,4,1,0.560134700033814
1,Stroop_EXR_1st_color_1st,24,f,1,1,12,EXR,color,incongruent,ROSSO,green,3,3,1,0.822594699915498
1,Stroop_EXR_1st_color_1st,24,f,1,1,13,EXR,color,congruent,ROSSO,red,4,4,1,0.430246100062504
1,Stroop_EXR_1st_color_1st,24,f,1,1,14,EXR,color,incongruent,BLU,green,3,3,1,0.530115700094029
1,Stroop_EXR_1st_color_1st,24,f,1,1,15,EXR,color,incongruent,VERDE,blue,1,1,1,0.75781699991785
1,Stroop_EXR_1st_color_1st,24,f,1,1,16,EXR,color,congruent,GIALLO,yellow,2,2,1,0.50925699993968
1,Stroop_EXR_1st_color_1st,24,f,1,1,17,EXR,color,congruent,BLU,blue,1,1,1,0.442952199839056
1,Stroop_EXR_1st_color_1st,24,f,1,1,18,EXR,color,congruent,GIALLO,yellow,2,2,1,0.458815699908882
1,Stroop_EXR_1st_color_1st,24,f,1,1,19,EXR,color,congruent,ROSSO,red,4,4,1,0.56867940002121
1,Stroop_EXR_1st_color_1st,24,f,1,1,20,EXR,color,incongruent,BLU,green,3,3,1,0.42073730006814
