participant,expName,age,gender,run,block,trialLoop_thisRepN,effort,task,congruency,word,color,pressed_key,correct_key,keyWord_corr,keyWord_rt
11,Stroop_RLX_1st_word_1st,27,m,1,2,5,RLX,word,incongruent,ROSSO,yellow,4,4,1,1.29044630000135
11,Stroop_RLX_1st_word_1st,27,m,1,2,6,RLX,word,incongruent,BLU,green,1,1,1,0.930225399963092
11,Stroop_RLX_1st_word_1st,27,m,1,2,7,RLX,word,congruent,GIALLO,yellow,2,2,1,1.1023661000072
11,Stroop_RLX_1st_word_1st,27,m,1,2,8,RLX,word,incongruent,GIALLO,red,2,2,1,1.45734899997478
11,Stroop_RLX_1st_word_1st,27,m,1,2,9,RLX,word,congruent,VERDE,green,3,3,1,0.759546699991915
11,Stroop_RLX_1st_word_1st,27,m,1,2,10,RLX,word,incongruent,BLU,yellow,1,1,1,0.995760199963115
11,Stroop_RLX_1st_word_1st,27,m,1,2,11,RLX,word,congruent,BLU,blue,1,1,1,1.32124459999613
11,Stroop_RLX_1st_word_1st,27,m,1,2,12,RLX,word,congruent,BLU,blue,1,1,1,0.825857699965127
11,Stroop_RLX_1st_word_1st,27,m,1,2,13,RLX,word,incongruent,GIALLO,blue,2,2,1,0.764078999985941
11,Stroop_RLX_1st_word_1st,27,m,1,2,14,RLX,word,incongruent,BLU,yellow,1,1,1,1.20758799999021
11,Stroop_RLX_1st_word_1st,27,m,1,2,15,RLX,word,incongruent,BLU,yellow,1,1,1,1.07792159996461
11,Stroop_RLX_1st_word_1st,27,m,1,2,16,RLX,word,congruent,ROSSO,red,4,4,1,0.958688499988057
11,Stroop_RLX_1st_word_1st,27,m,1,2,17,RLX,word,incongruent,GIALLO,red,2,2,1,0.701703800004907
11,Stroop_RLX_1st_word_1st,27,m,1,2,18,RLX,word,congruent,VERDE,green,3,3,1,0.702544800005853
11,Stroop_RLX_1st_word_1st,27,m,1,2,19,RLX,word,incongruent,GIALLO,blue,2,2,1,0.869382299948484
11,Stroop_RLX_1st_word_1st,27,m,1,2,20,RLX,word,congruent,ROSSO,red,4,4,1,0.792573400016408
11,Stroop_RLX_1st_word_1st,27,m,1,2,21,RLX,word,congruent,ROSSO,red,4,4,1,0.63412399997469
11,Stroop_RLX_1st_word_1st,27,m,1,2,22,RLX,word,congruent,BLU,blue,1,1,1,0.734329400002025
11,Stroop_RLX_1st_word_1st,27,m,1,2,23,RLX,word,incongruent,BLU,yellow,1,1,1,1.32484049996128
11,Stroop_RLX_1st_word_1st,27,m,1,3,0,RLX,color,incongruent,GIALLO,red,4,4,1,1.72456220001914
11,Stroop_RLX_1st_word_1st,27,m,1,3,1,RLX,color,congruent,ROSSO,red,4,4,1,0.722357899998315
11,Stroop_RLX_1st_word_1st,27,m,1,3,2,RLX,color,congruent,GIALLO,yellow,2,2,1,0.683317999995779
11,Stroop_RLX_1st_word_1st,27,m,1,3,3,RLX,color,congruent,BLU,blue,1,1,1,0.655994800035842
11,Stroop_RLX_1st_word_1st,27,m,1,3,4,RLX,color,congruent,BLU,blue,1,1,1,0.648765499994624
11,Stroop_RLX_1st_word_1st,27,m,1,3,5,RLX,color,incongruent,BLU,yellow,2,2,1,1.15113880002173
11,Stroop_RLX_1st_word_1st,27,m,1,3,6,RLX,color,incongruent,ROSSO,green,3,3,1,0.730781399994157
11,Stroop_RLX_1st_word_1st,27,m,1,3,7,RLX,color,incongruent,ROSSO,blue,1,1,1,1.74636260000989
11,Stroop_RLX_1st_word_1st,27,m,1,3,8,RLX,color,incongruent,VERDE,yellow,2,2,1,1.59793099999661
11,Stroop_RLX_1st_word_1st,27,m,1,3,9,RLX,color,congruent,BLU,blue,1,1,1,0.932491699990351
11,Stroop_RLX_1st_word_1st,27,m,1,3,10,RLX,color,incongruent,ROSSO,green,3,3,1,0.855276499991305
11,Stroop_RLX_1st_word_1st,27,m,1,3,11,RLX,color,incongruent,GIALLO,blue,1,1,1,1.02698590001091
11,Stroop_RLX_1st_word_1st,27,m,1,3,12,RLX,color,congruent,ROSSO,red,4,4,1,1.15510560001712
11,Stroop_RLX_1st_word_1st,27,m,1,3,13,RLX,color,congruent,BLU,blue,1,1,1,0.853751800023019
11,Stroop_RLX_1st_word_1st,27,m,1,3,14,RLX,color,congruent,GIALLO,yellow,2,2,1,0.765604499960318
11,Stroop_RLX_1st_word_1st,27,m,1,3,15,RLX,color,incongruent,VERDE,red,4,4,1,1.14912030001869
11,Stroop_RLX_1st_word_1st,27,m,1,3,16,RLX,color,incongruent,ROSSO,blue,1,1,1,2.07711650000419
11,Stroop_RLX_1st_word_1st,27,m,1,3,17,RLX,color,congruent,GIALLO,yellow,2,2,1,0.712800899986178
11,Stroop_RLX_1st_word_1st,27,m,1,3,18,RLX,color,incongruent,ROSSO,yellow,2,2,1,1.34607249998953
11,Stroop_RLX_1st_word_1st,27,m,1,3,19,RLX,color,congruent,GIALLO,yellow,2,2,1,1.02256829995895
11,Stroop_RLX_1st_word_1st,27,m,1,3,20,RLX,color,incongruent,ROSSO,yellow,2,2,1,0.970968700014055
11,Stroop_RLX_1st_word_1st,27,m,1,3,21,RLX,color,congruent,BLU,blue,1,1,1,1.23596580000594
11,Stroop_RLX_1st_word_1st,27,m,1,3,22,RLX,color,incongruent,BLU,green,3,3,1,1.02870650001569
11,Stroop_RLX_1st_word_1st,27,m,1,3,23,RLX,color,congruent,VERDE,green,3,3,1,1.19407289999072
11,Stroop_RLX_1st_word_1st,27,m,1,4,0,RLX,color,congruent,ROSSO,red,4,4,1,0.953140900004655
11,Stroop_RLX_1st_word_1st,27,m,1,4,1,RLX,color,congruent,ROSSO,red,4,4,1,0.868608899996616
11,Stroop_RLX_1st_word_1st,27,m,1,4,2,RLX,color,incongruent,ROSSO,yellow,2,2,1,1.0087011999567
11,Stroop_RLX_1st_word_1st,27,m,1,4,3,RLX,color,incongruent,VERDE,blue,1,1,1,0.939306300017051
11,Stroop_RLX_1st_word_1st,27,m,1,4,4,RLX,color,incongruent,GIALLO,blue,1,1,1,0.940820800024085
11,Stroop_RLX_1st_word_1st,27,m,1,4,5,RLX,color,congruent,VERDE,green,3,3,1,0.992718699970283
11,Stroop_RLX_1st_word_1st,27,m,1,4,6,RLX,color,incongruent,ROSSO,blue,1,1,1,1.02000479999697
11,Stroop_RLX_1st_word_1st,27,m,1,4,7,RLX,color,incongruent,ROSSO,blue,1,1,1,2.01160379999783
11,Stroop_RLX_1st_word_1st,27,m,1,4,8,RLX,color,incongruent,VERDE,red,4,4,1,0.768424800015055
11,Stroop_RLX_1st_word_1st,27,m,1,4,9,RLX,color,incongruent,VERDE,red,4,4,1,0.747786800027825
11,Stroop_RLX_1st_word_1st,27,m,1,4,10,RLX,color,incongruent,VERDE,yellow,2,2,1,0.901731299993116
11,Stroop_RLX_1st_word_1st,27,m,1,4,11,RLX,color,congruent,BLU,blue,1,1,1,1.03681199997663
11,Stroop_RLX_1st_word_1st,27,m,1,4,12,RLX,color,congruent,GIALLO,yellow,2,2,1,1.14185399998678
11,Stroop_RLX_1st_word_1st,27,m,1,4,13,RLX,color,incongruent,ROSSO,yellow,2,2,1,1.19790480000665
11,Stroop_RLX_1st_word_1st,27,m,1,4,14,RLX,color,congruent,BLU,blue,1,1,1,1.14675970003009
11,Stroop_RLX_1st_word_1st,27,m,1,4,15,RLX,color,congruent,BLU,blue,1,1,1,1.05500680004479
11,Stroop_RLX_1st_word_1st,27,m,1,4,16,RLX,color,incongruent,GIALLO,blue,1,1,1,1.31884149997495
11,Stroop_RLX_1st_word_1st,27,m,1,4,17,RLX,color,incongruent,VERDE,yellow,2,2,1,2.30621609999798
11,Stroop_RLX_1st_word_1st,27,m,1,4,18,RLX,color,congruent,VERDE,green,3,3,1,0.781194599985611
11,Stroop_RLX_1st_word_1st,27,m,1,4,19,RLX,color,congruent,ROSSO,red,4,4,1,0.743281300005037
11,Stroop_RLX_1st_word_1st,27,m,1,4,20,RLX,color,congruent,GIALLO,yellow,2,2,1,0.822670200024731
11,Stroop_RLX_1st_word_1st,27,m,1,4,21,RLX,color,congruent,ROSSO,red,4,4,1,0.87523110001348
11,Stroop_RLX_1st_word_1st,27,m,1,4,22,RLX,color,incongruent,BLU,yellow,2,2,1,1.32393939996837
11,Stroop_RLX_1st_word_1st,27,m,1,4,23,RLX,color,congruent,BLU,blue,1,1,1,0.819799499993678
11,Stroop_RLX_1st_word_1st,27,m,2,1,0,EXR,word,incongruent,GIALLO,blue,2,2,1,0.790654300013557
11,Stroop_RLX_1st_word_1st,27,m,2,1,1,EXR,word,congruent,VERDE,green,3,3,1,0.461199799960013
11,Stroop_RLX_1st_word_1st,27,m,2,1,2,EXR,word,incongruent,VERDE,red,3,3,1,0.522781100007705
11,Stroop_RLX_1st_word_1st,27,m,2,1,3,EXR,word,incongruent,GIALLO,green,2,2,1,0.484385700023267
11,Stroop_RLX_1st_word_1st,27,m,2,1,4,EXR,word,incongruent,GIALLO,red,2,2,1,0.438005200005136
11,Stroop_RLX_1st_word_1st,27,m,2,1,5,EXR,word,incongruent,GIALLO,blue,2,2,1,0.460238800034858
11,Stroop_RLX_1st_word_1st,27,m,2,1,6,EXR,word,congruent,ROSSO,red,4,4,1,0.440562699979637
11,Stroop_RLX_1st_word_1st,27,m,2,1,7,EXR,word,congruent,VERDE,green,3,3,1,0.49708840000676
11,Stroop_RLX_1st_word_1st,27,m,2,1,8,EXR,word,congruent,GIALLO,yellow,2,2,1,0.440536300011445
11,Stroop_RLX_1st_word_1st,27,m,2,1,9,EXR,word,incongruent,ROSSO,green,4,4,1,0.541370299994014
11,Stroop_RLX_1st_word_1st,27,m,2,1,10,EXR,word,congruent,GIALLO,yellow,2,2,1,0.428548500000034
11,Stroop_RLX_1st_word_1st,27,m,2,1,11,EXR,word,incongruent,BLU,green,1,1,1,0.494205399998464
11,Stroop_RLX_1st_word_1st,27,m,2,1,12,EXR,word,congruent,BLU,blue,1,1,1,0.46613499999512
11,Stroop_RLX_1st_word_1st,27,m,2,1,13,EXR,word,congruent,GIALLO,yellow,2,2,1,0.466315200028475
11,Stroop_RLX_1st_word_1st,27,m,2,1,14,EXR,word,incongruent,BLU,red,1,1,1,0.54438510001637
11,Stroop_RLX_1st_word_1st,27,m,2,1,15,EXR,word,incongruent,GIALLO,blue,2,2,1,0.471715499996208
11,Stroop_RLX_1st_word_1st,27,m,2,1,16,EXR,word,incongruent,GIALLO,blue,2,2,1,0.409978399984539
11,Stroop_RLX_1st_word_1st,27,m,2,1,17,EXR,word,incongruent,ROSSO,blue,4,4,1,0.621078500000294
11,Stroop_RLX_1st_word_1st,27,m,2,1,18,EXR,word,incongruent,VERDE,blue,3,3,1,0.518034400010947
11,Stroop_RLX_1st_word_1st,27,m,2,1,19,EXR,word,congruent,VERDE,green,3,3,1,0.532527700008359
11,Stroop_RLX_1st_word_1st,27,m,2,1,20,EXR,word,congruent,BLU,blue,1,1,1,0.646158599993214
11,Stroop_RLX_1st_word_1st,27,m,2,1,21,EXR,word,congruent,VERDE,green,3,3,1,0.610590500000399
11,Stroop_RLX_1st_word_1st,27,m,2,1,22,EXR,word,congruent,VERDE,green,3,3,1,0.537141000037082
11,Stroop_RLX_1st_word_1st,27,m,2,1,23,EXR,word,congruent,ROSSO,red,4,4,1,0.504088999994565
11,Stroop_RLX_1st_word_1st,27,m,2,2,0,EXR,word,incongruent,BLU,red,1,1,1,0.693772899976466
11,Stroop_RLX_1st_word_1st,27,m,2,2,1,EXR,word,congruent,VERDE,green,3,3,1,0.391247399966232
11,Stroop_RLX_1st_word_1st,27,m,2,2,2,EXR,word,congruent,VERDE,green,3,3,1,0.405234600009862
11,Stroop_RLX_1st_word_1st,27,m,2,2,3,EXR,word,incongruent,VERDE,yellow,3,3,1,0.533052299986593
11,Stroop_RLX_1st_word_1st,27,m,2,2,4,EXR,word,incongruent,VERDE,yellow,3,3,1,0.433273200003896
11,Stroop_RLX_1st_word_1st,27,m,2,2,5,EXR,word,incongruent,ROSSO,green,4,4,1,0.716456699999981
11,Stroop_RLX_1st_word_1st,27,m,2,2,6,EXR,word,congruent,ROSSO,red,4,4,1,0.436106199980713
11,Stroop_RLX_1st_word_1st,27,m,2,2,7,EXR,word,incongruent,BLU,green,1,1,1,0.558700099994894
11,Stroop_RLX_1st_word_1st,27,m,2,2,8,EXR,word,congruent,BLU,blue,1,1,1,0.520172199991066
11,Stroop_RLX_1st_word_1st,27,m,2,2,9,EXR,word,congruent,BLU,blue,1,1,1,0.419695099990349
11,Stroop_RLX_1st_word_1st,27,m,2,2,10,EXR,word,congruent,ROSSO,red,4,4,1,0.732035100052599
11,Stroop_RLX_1st_word_1st,27,m,2,2,11,EXR,word,congruent,BLU,blue,1,1,1,0.51350270002149
11,Stroop_RLX_1st_word_1st,27,m,2,2,12,EXR,word,congruent,BLU,blue,1,1,1,0.457975199969951
11,Stroop_RLX_1st_word_1st,27,m,2,2,13,EXR,word,congruent,VERDE,green,3,3,1,0.49727409996558
11,Stroop_RLX_1st_word_1st,27,m,2,2,14,EXR,word,incongruent,ROSSO,blue,4,4,1,0.660347900004126
11,Stroop_RLX_1st_word_1st,27,m,2,2,15,EXR,word,congruent,VERDE,green,3,3,1,0.571798400022089
11,Stroop_RLX_1st_word_1st,27,m,2,2,16,EXR,word,incongruent,BLU,green,1,1,1,0.672644900041632
11,Stroop_RLX_1st_word_1st,27,m,2,2,17,EXR,word,incongruent,VERDE,blue,3,3,1,0.51016459998209
11,Stroop_RLX_1st_word_1st,27,m,2,2,18,EXR,word,congruent,BLU,blue,1,1,1,0.465164599998388
11,Stroop_RLX_1st_word_1st,27,m,2,2,19,EXR,word,incongruent,VERDE,blue,3,3,1,0.527481500001159
11,Stroop_RLX_1st_word_1st,27,m,2,2,20,EXR,word,incongruent,ROSSO,yellow,4,4,1,0.48678649996873
11,Stroop_RLX_1st_word_1st,27,m,2,2,21,EXR,word,incongruent,VERDE,red,3,3,1,0.660740200022701
11,Stroop_RLX_1st_word_1st,27,m,2,2,22,EXR,word,congruent,BLU,blue,1,1,1,0.488855700008571
11,Stroop_RLX_1st_word_1st,27,m,2,2,23,EXR,word,incongruent,BLU,green,1,1,1,0.874649100005627
11,Stroop_RLX_1st_word_1st,27,m,2,3,0,EXR,color,incongruent,VERDE,red,4,4,1,0.756392399955075
11,Stroop_RLX_1st_word_1st,27,m,2,3,1,EXR,color,incongruent,GIALLO,blue,1,1,1,0.782213700003922
11,Stroop_RLX_1st_word_1st,27,m,2,3,2,EXR,color,incongruent,BLU,green,3,3,1,0.595003300055396
11,Stroop_RLX_1st_word_1st,27,m,2,3,3,EXR,color,congruent,GIALLO,yellow,2,2,1,0.597371899988502
11,Stroop_RLX_1st_word_1st,27,m,2,3,4,EXR,color,congruent,GIALLO,yellow,2,2,1,0.381476599955931
11,Stroop_RLX_1st_word_1st,27,m,2,3,5,EXR,color,incongruent,ROSSO,blue,1,1,1,0.593245299998671
11,Stroop_RLX_1st_word_1st,27,m,2,3,6,EXR,color,incongruent,GIALLO,red,4,4,1,0.535501400008798
11,Stroop_RLX_1st_word_1st,27,m,2,3,7,EXR,color,incongruent,VERDE,yellow,2,2,1,0.797613599977922
11,Stroop_RLX_1st_word_1st,27,m,2,3,8,EXR,color,incongruent,ROSSO,yellow,2,2,1,0.482234800001606
11,Stroop_RLX_1st_word_1st,27,m,2,3,9,EXR,color,congruent,BLU,blue,1,1,1,0.476796599978115
11,Stroop_RLX_1st_word_1st,27,m,2,3,10,EXR,color,congruent,ROSSO,red,4,4,1,0.468601100030355
11,Stroop_RLX_1st_word_1st,27,m,2,3,11,EXR,color,congruent,VERDE,green,3,3,1,0.44886880001286
11,Stroop_RLX_1st_word_1st,27,m,2,3,12,EXR,color,incongruent,VERDE,yellow,2,2,1,0.391834599955473
11,Stroop_RLX_1st_word_1st,27,m,2,3,13,EXR,color,congruent,VERDE,green,3,3,1,0.433579700009432
11,Stroop_RLX_1st_word_1st,27,m,2,3,14,EXR,color,incongruent,ROSSO,green,3,3,1,0.390382800018415
11,Stroop_RLX_1st_word_1st,27,m,2,3,15,EXR,color,incongruent,VERDE,blue,1,1,1,0.478382400004193
11,Stroop_RLX_1st_word_1st,27,m,2,3,16,EXR,color,incongruent,GIALLO,blue,1,1,1,0.422875099990051
11,Stroop_RLX_1st_word_1st,27,m,2,3,17,EXR,color,congruent,BLU,blue,1,1,1,0.389092900033575
11,Stroop_RLX_1st_word_1st,27,m,2,3,18,EXR,color,congruent,GIALLO,yellow,2,2,1,0.408429400005843
11,Stroop_RLX_1st_word_1st,27,m,2,3,19,EXR,color,congruent,ROSSO,red,4,4,1,0.430337099998724
11,Stroop_RLX_1st_word_1st,27,m,2,3,20,EXR,color,congruent,VERDE,green,3,3,1,0.397145399998408
11,Stroop_RLX_1st_word_1st,27,m,2,3,21,EXR,color,congruent,ROSSO,red,4,4,1,0.468020199972671
11,Stroop_RLX_1st_word_1st,27,m,2,3,22,EXR,color,incongruent,VERDE,yellow,2,2,1,0.491800299962051
11,Stroop_RLX_1st_word_1st,27,m,2,3,23,EXR,color,congruent,GIALLO,yellow,2,2,1,0.400008599972352
11,Stroop_RLX_1st_word_1st,27,m,2,4,0,EXR,color,incongruent,ROSSO,blue,1,1,1,0.555132500012405
11,Stroop_RLX_1st_word_1st,27,m,2,4,1,EXR,color,congruent,VERDE,green,3,3,1,0.383578500011936
11,Stroop_RLX_1st_word_1st,27,m,2,4,2,EXR,color,congruent,BLU,blue,1,1,1,0.445348099980038
11,Stroop_RLX_1st_word_1st,27,m,2,4,3,EXR,color,congruent,VERDE,green,3,3,1,0.457601999980398
11,Stroop_RLX_1st_word_1st,27,m,2,4,4,EXR,color,incongruent,BLU,green,3,3,1,0.399580499972217
11,Stroop_RLX_1st_word_1st,27,m,2,4,5,EXR,color,congruent,VERDE,green,3,3,1,0.383252199972048
11,Stroop_RLX_1st_word_1st,27,m,2,4,6,EXR,color,incongruent,ROSSO,green,3,3,1,0.397055200010072
11,Stroop_RLX_1st_word_1st,27,m,2,4,7,EXR,color,incongruent,VERDE,red,4,4,1,0.371545900008641
11,Stroop_RLX_1st_word_1st,27,m,2,4,8,EXR,color,congruent,GIALLO,yellow,2,2,1,0.353808599989861
11,Stroop_RLX_1st_word_1st,27,m,2,4,9,EXR,color,incongruent,VERDE,red,4,4,1,0.515306799963582
11,Stroop_RLX_1st_word_1st,27,m,2,4,10,EXR,color,congruent,GIALLO,yellow,2,2,1,0.506286799965892
11,Stroop_RLX_1st_word_1st,27,m,2,4,11,EXR,color,incongruent,ROSSO,green,3,3,1,0.513714799948502
11,Stroop_RLX_1st_word_1st,27,m,2,4,12,EXR,color,incongruent,VERDE,red,4,4,1,0.469010400003754
11,Stroop_RLX_1st_word_1st,27,m,2,4,13,EXR,color,congruent,ROSSO,red,4,4,1,0.382566299987957
11,Stroop_RLX_1st_word_1st,27,m,2,4,14,EXR,color,incongruent,GIALLO,green,2,3,0,0.5181225000415
11,Stroop_RLX_1st_word_1st,27,m,2,4,15,EXR,color,congruent,BLU,blue,1,1,1,0.432019300002139
11,Stroop_RLX_1st_word_1st,27,m,2,4,16,EXR,color,incongruent,BLU,red,4,4,1,0.82708250003634
11,Stroop_RLX_1st_word_1st,27,m,2,4,17,EXR,color,incongruent,BLU,green,3,3,1,1.23750329995528
11,Stroop_RLX_1st_word_1st,27,m,2,4,18,EXR,color,incongruent,BLU,yellow,2,2,1,0.621976599970367
11,Stroop_RLX_1st_word_1st,27,m,2,4,19,EXR,color,incongruent,BLU,yellow,2,2,1,0.456165499985218
11,Stroop_RLX_1st_word_1st,27,m,2,4,20,EXR,color,congruent,ROSSO,red,4,4,1,0.469123299990315
11,Stroop_RLX_1st_word_1st,27,m,2,4,21,EXR,color,congruent,ROSSO,red,4,4,1,0.408037099987268
11,Stroop_RLX_1st_word_1st,27,m,2,4,22,EXR,color,congruent,ROSSO,red,4,4,1,0.347133399976883
11,Stroop_RLX_1st_word_1st,27,m,2,4,23,EXR,color,congruent,ROSSO,red,4,4,1,0.464297300030012
11,Stroop_RLX_1st_word_1st,27,m,3,1,0,RLX,color,incongruent,ROSSO,blue,1,1,1,2.06042550003622
11,Stroop_RLX_1st_word_1st,27,m,3,1,1,RLX,color,congruent,ROSSO,red,4,4,1,0.735982599959243
11,Stroop_RLX_1st_word_1st,27,m,3,1,2,RLX,color,incongruent,GIALLO,green,3,3,1,0.834526399965398
11,Stroop_RLX_1st_word_1st,27,m,3,1,3,RLX,color,incongruent,BLU,green,3,3,1,0.872489999979734
11,Stroop_RLX_1st_word_1st,27,m,3,1,4,RLX,color,congruent,GIALLO,yellow,2,2,1,0.616170299996156
11,Stroop_RLX_1st_word_1st,27,m,3,1,5,RLX,color,congruent,VERDE,green,3,3,1,0.62449249997735
11,Stroop_RLX_1st_word_1st,27,m,3,1,6,RLX,color,incongruent,GIALLO,green,3,3,1,0.589580700034276
11,Stroop_RLX_1st_word_1st,27,m,3,1,7,RLX,color,incongruent,GIALLO,blue,1,1,1,0.648399400000926
11,Stroop_RLX_1st_word_1st,27,m,3,1,8,RLX,color,congruent,GIALLO,yellow,2,2,1,0.61144670000067
11,Stroop_RLX_1st_word_1st,27,m,3,1,9,RLX,color,congruent,VERDE,green,3,3,1,0.607336000015493
11,Stroop_RLX_1st_word_1st,27,m,3,1,10,RLX,color,congruent,ROSSO,red,4,4,1,0.73232489998918
11,Stroop_RLX_1st_word_1st,27,m,3,1,11,RLX,color,congruent,ROSSO,red,4,4,1,0.634314900031313
11,Stroop_RLX_1st_word_1st,27,m,3,1,12,RLX,color,incongruent,VERDE,blue,1,1,1,1.12005959998351
11,Stroop_RLX_1st_word_1st,27,m,3,1,13,RLX,color,incongruent,ROSSO,yellow,2,2,1,0.598138900008053
11,Stroop_RLX_1st_word_1st,27,m,3,1,14,RLX,color,congruent,BLU,blue,1,1,1,0.627356400014833
11,Stroop_RLX_1st_word_1st,27,m,3,1,15,RLX,color,congruent,BLU,blue,1,1,1,0.546097900019959
11,Stroop_RLX_1st_word_1st,27,m,3,1,16,RLX,color,incongruent,GIALLO,blue,1,1,1,0.82575130002806
11,Stroop_RLX_1st_word_1st,27,m,3,1,17,RLX,color,congruent,ROSSO,red,4,4,1,0.745775900024455
11,Stroop_RLX_1st_word_1st,27,m,3,1,18,RLX,color,incongruent,VERDE,yellow,2,2,1,0.964030699979048
11,Stroop_RLX_1st_word_1st,27,m,3,1,19,RLX,color,congruent,GIALLO,yellow,2,2,1,0.516388899995945
11,Stroop_RLX_1st_word_1st,27,m,3,1,20,RLX,color,incongruent,ROSSO,green,3,3,1,0.806150399963371
11,Stroop_RLX_1st_word_1st,27,m,3,1,21,RLX,color,incongruent,BLU,red,4,4,1,1.78384809999261
11,Stroop_RLX_1st_word_1st,27,m,3,1,22,RLX,color,incongruent,GIALLO,red,4,4,1,0.634719899971969
11,Stroop_RLX_1st_word_1st,27,m,3,1,23,RLX,color,congruent,ROSSO,red,4,4,1,0.662949100020342
11,Stroop_RLX_1st_word_1st,27,m,3,2,0,RLX,color,incongruent,ROSSO,green,3,3,1,1.6173650000128
11,Stroop_RLX_1st_word_1st,27,m,3,2,1,RLX,color,congruent,BLU,blue,1,1,1,0.532615399977658
11,Stroop_RLX_1st_word_1st,27,m,3,2,2,RLX,color,congruent,ROSSO,red,4,4,1,0.707702799991239
11,Stroop_RLX_1st_word_1st,27,m,3,2,3,RLX,color,congruent,BLU,blue,1,1,1,0.747373500023969
11,Stroop_RLX_1st_word_1st,27,m,3,2,4,RLX,color,congruent,VERDE,green,3,3,1,0.859301000018604
11,Stroop_RLX_1st_word_1st,27,m,3,2,5,RLX,color,congruent,VERDE,green,3,3,1,0.71171470003901
11,Stroop_RLX_1st_word_1st,27,m,3,2,6,RLX,color,incongruent,VERDE,blue,1,1,1,0.990492500015534
11,Stroop_RLX_1st_word_1st,27,m,3,2,7,RLX,color,congruent,BLU,blue,1,1,1,0.870425699977204
11,Stroop_RLX_1st_word_1st,27,m,3,2,8,RLX,color,incongruent,BLU,green,3,3,1,0.892595599987544
