participant,expName,age,gender,run,block,trialLoop_thisRepN,effort,task,congruency,word,color,pressed_key,correct_key,keyWord_corr,keyWord_rt
6,Stroop_RLX_1st_color_1st,43,f,1,1,19,RLX,color,incongruent,ROSSO,yellow,2,2,1,0.62308499997016
6,Stroop_RLX_1st_color_1st,43,f,1,1,20,RLX,color,incongruent,VERDE,blue,1,1,1,0.82142859994201
6,Stroop_RLX_1st_color_1st,43,f,1,1,21,RLX,color,incongruent,BLU,yellow,2,2,1,0.796099499973934
6,Stroop_RLX_1st_color_1st,43,f,1,1,22,RLX,color,incongruent,GIALLO,blue,1,1,1,1.16681909997715
6,Stroop_RLX_1st_color_1st,43,f,1,1,23,RLX,color,congruent,ROSSO,red,4,4,1,0.571898400026839
6,Stroop_RLX_1st_color_1st,43,f,1,2,0,RLX,color,incongruent,VERDE,blue,1,1,1,1.41563280002447
6,Stroop_RLX_1st_color_1st,43,f,1,2,1,RLX,color,congruent,VERDE,green,3,3,1,1.07576569996309
6,Stroop_RLX_1st_color_1st,43,f,1,2,2,RLX,color,incongruent,VERDE,yellow,2,2,1,0.74601810000604
6,Stroop_RLX_1st_color_1st,43,f,1,2,3,RLX,color,congruent,VERDE,green,3,3,1,0.713744399952702
6,Stroop_RLX_1st_color_1st,43,f,1,2,4,RLX,color,congruent,VERDE,green,3,3,1,1.02502579998691
6,Stroop_RLX_1st_color_1st,43,f,1,2,5,RLX,color,incongruent,BLU,red,4,4,1,0.813835100037977
6,Stroop_RLX_1st_color_1st,43,f,1,2,6,RLX,color,congruent,VERDE,green,3,3,1,0.820847399998456
6,Stroop_RLX_1st_color_1st,43,f,1,2,7,RLX,color,incongruent,GIALLO,blue,1,1,1,1.04640380002093
6,Stroop_RLX_1st_color_1st,43,f,1,2,8,RLX,color,congruent,GIALLO,yellow,2,2,1,0.556415700004436
6,Stroop_RLX_1st_color_1st,43,f,1,2,9,RLX,color,incongruent,BLU,green,3,3,1,1.35504049999872
6,Stroop_RLX_1st_color_1st,43,f,1,2,10,RLX,color,congruent,VERDE,green,3,3,1,0.578025499999058
6,Stroop_RLX_1st_color_1st,43,f,1,2,11,RLX,color,congruent,ROSSO,red,4,4,1,0.465421299973968
6,Stroop_RLX_1st_color_1st,43,f,1,2,12,RLX,color,congruent,ROSSO,red,4,4,1,0.48686219996307
6,Stroop_RLX_1st_color_1st,43,f,1,2,13,RLX,color,incongruent,GIALLO,green,3,3,1,0.883832399966195
6,Stroop_RLX_1st_color_1st,43,f,1,2,14,RLX,color,incongruent,BLU,green,3,3,1,0.61345419997815
6,Stroop_RLX_1st_color_1st,43,f,1,2,15,RLX,color,incongruent,VERDE,red,4,4,1,0.626952599966899
6,Stroop_RLX_1st_color_1st,43,f,1,2,16,RLX,color,congruent,GIALLO,yellow,2,2,1,0.96703709999565
6,Stroop_RLX_1st_color_1st,43,f,1,2,17,RLX,color,incongruent,ROSSO,blue,1,1,1,0.619901300000492
6,Stroop_RLX_1st_color_1st,43,f,1,2,18,RLX,color,congruent,ROSSO,red,4,4,1,0.705892600002699
6,Stroop_RLX_1st_color_1st,43,f,1,2,19,RLX,color,incongruent,VERDE,yellow,2,2,1,0.791650700033642
6,Stroop_RLX_1st_color_1st,43,f,1,2,20,RLX,color,incongruent,BLU,yellow,2,2,1,0.875951199966948
6,Stroop_RLX_1st_color_1st,43,f,1,2,21,RLX,color,incongruent,BLU,green,3,3,1,0.93773509998573
6,Stroop_RLX_1st_color_1st,43,f,1,2,22,RLX,color,congruent,BLU,blue,1,1,1,0.621156200009864
6,Stroop_RLX_1st_color_1st,43,f,1,2,23,RLX,color,congruent,BLU,blue,1,1,1,0.463626299984753
6,Stroop_RLX_1st_color_1st,43,f,1,3,0,RLX,word,congruent,ROSSO,red,4,4,1,1.30326570000034
6,Stroop_RLX_1st_color_1st,43,f,1,3,1,RLX,word,incongruent,VERDE,blue,3,3,1,0.927629799989518
6,Stroop_RLX_1st_color_1st,43,f,1,3,2,RLX,word,congruent,VERDE,green,3,3,1,0.65232890000334
6,Stroop_RLX_1st_color_1st,43,f,1,3,3,RLX,word,incongruent,VERDE,red,3,3,1,1.3665116999764
6,Stroop_RLX_1st_color_1st,43,f,1,3,4,RLX,word,incongruent,GIALLO,blue,2,2,1,1.41801409999607
6,Stroop_RLX_1st_color_1st,43,f,1,3,5,RLX,word,incongruent,ROSSO,blue,4,4,1,0.850143999967258
6,Stroop_RLX_1st_color_1st,43,f,1,3,6,RLX,word,congruent,BLU,blue,1,1,1,0.663739900046494
6,Stroop_RLX_1st_color_1st,43,f,1,3,7,RLX,word,congruent,GIALLO,yellow,2,2,1,1.34259090002161
6,Stroop_RLX_1st_color_1st,43,f,1,3,8,RLX,word,incongruent,BLU,red,1,1,1,1.24714629998198
6,Stroop_RLX_1st_color_1st,43,f,1,3,9,RLX,word,congruent,GIALLO,yellow,2,2,1,0.775457100011408
6,Stroop_RLX_1st_color_1st,43,f,1,3,10,RLX,word,congruent,VERDE,green,3,3,1,1.32083130005049
6,Stroop_RLX_1st_color_1st,43,f,1,3,11,RLX,word,incongruent,GIALLO,green,2,2,1,1.22704769996926
6,Stroop_RLX_1st_color_1st,43,f,1,3,12,RLX,word,congruent,BLU,blue,1,1,1,0.664278600015678
6,Stroop_RLX_1st_color_1st,43,f,1,3,13,RLX,word,congruent,ROSSO,red,4,4,1,0.689928599982522
6,Stroop_RLX_1st_color_1st,43,f,1,3,14,RLX,word,incongruent,GIALLO,blue,2,2,1,1.22316280001542
6,Stroop_RLX_1st_color_1st,43,f,1,3,15,RLX,word,incongruent,VERDE,blue,3,3,1,0.868513499968685
6,Stroop_RLX_1st_color_1st,43,f,1,3,16,RLX,word,congruent,BLU,blue,1,1,1,0.596870699955616
6,Stroop_RLX_1st_color_1st,43,f,1,3,17,RLX,word,congruent,GIALLO,yellow,2,2,1,0.900692900002468
6,Stroop_RLX_1st_color_1st,43,f,1,3,18,RLX,word,incongruent,ROSSO,yellow,4,4,1,1.10764370003017
6,Stroop_RLX_1st_color_1st,43,f,1,3,19,RLX,word,congruent,BLU,blue,1,1,1,0.767998999974225
6,Stroop_RLX_1st_color_1st,43,f,1,3,20,RLX,word,incongruent,ROSSO,yellow,4,4,1,0.998332699993625
6,Stroop_RLX_1st_color_1st,43,f,1,3,21,RLX,word,incongruent,VERDE,yellow,3,3,1,1.05412789998809
6,Stroop_RLX_1st_color_1st,43,f,1,3,22,RLX,word,incongruent,ROSSO,blue,4,4,1,1.05964520003181
6,Stroop_RLX_1st_color_1st,43,f,1,3,23,RLX,word,congruent,VERDE,green,3,3,1,0.821735100005753
6,Stroop_RLX_1st_color_1st,43,f,1,4,0,RLX,word,incongruent,GIALLO,red,2,2,1,1.09842230001232
6,Stroop_RLX_1st_color_1st,43,f,1,4,1,RLX,word,incongruent,ROSSO,green,4,4,1,0.837633300048765
6,Stroop_RLX_1st_color_1st,43,f,1,4,2,RLX,word,incongruent,VERDE,blue,3,3,1,1.44006130000344
6,Stroop_RLX_1st_color_1st,43,f,1,4,3,RLX,word,incongruent,BLU,yellow,1,1,1,0.782619200006593
6,Stroop_RLX_1st_color_1st,43,f,1,4,4,RLX,word,congruent,BLU,blue,1,1,1,0.554269600019325
6,Stroop_RLX_1st_color_1st,43,f,1,4,5,RLX,word,congruent,VERDE,green,3,3,1,0.955583799979649
6,Stroop_RLX_1st_color_1st,43,f,1,4,6,RLX,word,incongruent,VERDE,yellow,3,3,1,0.694102399982512
6,Stroop_RLX_1st_color_1st,43,f,1,4,7,RLX,word,incongruent,BLU,yellow,1,1,1,0.590040799987037
6,Stroop_RLX_1st_color_1st,43,f,1,4,8,RLX,word,congruent,VERDE,green,3,3,1,0.715607499994803
6,Stroop_RLX_1st_color_1st,43,f,1,4,9,RLX,word,congruent,ROSSO,red,4,4,1,0.693343900027685
6,Stroop_RLX_1st_color_1st,43,f,1,4,10,RLX,word,congruent,GIALLO,yellow,2,2,1,0.986494699958712
6,Stroop_RLX_1st_color_1st,43,f,1,4,11,RLX,word,incongruent,ROSSO,blue,4,4,1,0.691752899962012
6,Stroop_RLX_1st_color_1st,43,f,1,4,12,RLX,word,incongruent,VERDE,red,3,3,1,1.09561090002535
6,Stroop_RLX_1st_color_1st,43,f,1,4,13,RLX,word,congruent,VERDE,green,3,3,1,0.608378399978392
6,Stroop_RLX_1st_color_1st,43,f,1,4,14,RLX,word,congruent,VERDE,green,3,3,1,0.527411199989729
6,Stroop_RLX_1st_color_1st,43,f,1,4,15,RLX,word,congruent,GIALLO,yellow,2,2,1,0.933414900035132
6,Stroop_RLX_1st_color_1st,43,f,1,4,16,RLX,word,incongruent,GIALLO,red,2,2,1,0.802453699987382
6,Stroop_RLX_1st_color_1st,43,f,1,4,17,RLX,word,incongruent,ROSSO,green,4,4,1,0.670655699970666
6,Stroop_RLX_1st_color_1st,43,f,1,4,18,RLX,word,congruent,ROSSO,red,4,4,1,0.566886999993585
6,Stroop_RLX_1st_color_1st,43,f,1,4,19,RLX,word,incongruent,VERDE,red,3,3,1,0.979476100008469
6,Stroop_RLX_1st_color_1st,43,f,1,4,20,RLX,word,congruent,GIALLO,yellow,2,2,1,0.958853899966925
6,Stroop_RLX_1st_color_1st,43,f,1,4,21,RLX,word,congruent,VERDE,green,3,3,1,1.27552920003654
6,Stroop_RLX_1st_color_1st,43,f,1,4,22,RLX,word,incongruent,VERDE,blue,3,3,1,0.603812600020319
6,Stroop_RLX_1st_color_1st,43,f,1,4,23,RLX,word,congruent,ROSSO,red,4,4,1,0.787593700049911
6,Stroop_RLX_1st_color_1st,43,f,2,1,0,EXR,color,incongruent,VERDE,red,4,4,1,0.773909700044896
6,Stroop_RLX_1st_color_1st,43,f,2,1,1,EXR,color,incongruent,GIALLO,green,3,3,1,1.11555139999837
6,Stroop_RLX_1st_color_1st,43,f,2,1,2,EXR,color,congruent,ROSSO,red,4,4,1,0.59046939999098
6,Stroop_RLX_1st_color_1st,43,f,2,1,3,EXR,color,congruent,VERDE,green,3,3,1,0.737329199968372
6,Stroop_RLX_1st_color_1st,43,f,2,1,4,EXR,color,incongruent,VERDE,yellow,2,2,1,0.614418999990448
6,Stroop_RLX_1st_color_1st,43,f,2,1,5,EXR,color,incongruent,GIALLO,green,3,3,1,0.958178800006863
6,Stroop_RLX_1st_color_1st,43,f,2,1,6,EXR,color,incongruent,BLU,green,3,3,1,1.07965759997023
6,Stroop_RLX_1st_color_1st,43,f,2,1,7,EXR,color,congruent,VERDE,green,3,3,1,0.498286200047005
6,Stroop_RLX_1st_color_1st,43,f,2,1,8,EXR,color,congruent,GIALLO,yellow,2,2,1,0.737775499990676
6,Stroop_RLX_1st_color_1st,43,f,2,1,9,EXR,color,incongruent,VERDE,yellow,2,2,1,0.593924099986907
6,Stroop_RLX_1st_color_1st,43,f,2,1,10,EXR,color,congruent,ROSSO,red,4,4,1,0.79110450000735
6,Stroop_RLX_1st_color_1st,43,f,2,1,11,EXR,color,incongruent,BLU,green,3,3,1,0.855662200017832
6,Stroop_RLX_1st_color_1st,43,f,2,1,12,EXR,color,congruent,BLU,blue,1,1,1,0.878600199997891
6,Stroop_RLX_1st_color_1st,43,f,2,1,13,EXR,color,incongruent,ROSSO,green,3,3,1,0.704934699984733
6,Stroop_RLX_1st_color_1st,43,f,2,1,14,EXR,color,incongruent,VERDE,blue,1,1,1,0.815527500002645
6,Stroop_RLX_1st_color_1st,43,f,2,1,15,EXR,color,congruent,ROSSO,red,4,4,1,0.483863599947654
6,Stroop_RLX_1st_color_1st,43,f,2,1,16,EXR,color,congruent,BLU,blue,1,1,1,0.561434099974576
6,Stroop_RLX_1st_color_1st,43,f,2,1,17,EXR,color,incongruent,GIALLO,red,4,4,1,0.773006899980828
6,Stroop_RLX_1st_color_1st,43,f,2,1,18,EXR,color,congruent,BLU,blue,1,1,1,0.532145900011528
6,Stroop_RLX_1st_color_1st,43,f,2,1,19,EXR,color,congruent,ROSSO,red,4,4,1,0.845090800023172
6,Stroop_RLX_1st_color_1st,43,f,2,1,20,EXR,color,incongruent,GIALLO,red,4,4,1,0.703451499983203
6,Stroop_RLX_1st_color_1st,43,f,2,1,21,EXR,color,congruent,VERDE,green,3,3,1,1.1934700999991
6,Stroop_RLX_1st_color_1st,43,f,2,1,22,EXR,color,congruent,BLU,blue,1,1,1,0.555986799998209
6,Stroop_RLX_1st_color_1st,43,f,2,1,23,EXR,color,incongruent,ROSSO,blue,1,1,1,0.770193899981678
6,Stroop_RLX_1st_color_1st,43,f,2,2,0,EXR,color,congruent,BLU,blue,1,1,1,0.712208900018595
6,Stroop_RLX_1st_color_1st,43,f,2,2,1,EXR,color,incongruent,BLU,red,4,4,1,0.695733300002757
6,Stroop_RLX_1st_color_1st,43,f,2,2,2,EXR,color,congruent,BLU,blue,1,1,1,0.545536899997387
6,Stroop_RLX_1st_color_1st,43,f,2,2,3,EXR,color,incongruent,GIALLO,blue,1,1,1,1.30012550001265
6,Stroop_RLX_1st_color_1st,43,f,2,2,4,EXR,color,congruent,ROSSO,red,4,4,1,0.596299499971792
6,Stroop_RLX_1st_color_1st,43,f,2,2,5,EXR,color,congruent,BLU,blue,1,1,1,0.54207879997557
6,Stroop_RLX_1st_color_1st,43,f,2,2,6,EXR,color,congruent,VERDE,green,3,3,1,0.589719099982176
6,Stroop_RLX_1st_color_1st,43,f,2,2,7,EXR,color,congruent,VERDE,green,3,3,1,0.457227899983991
6,Stroop_RLX_1st_color_1st,43,f,2,2,8,EXR,color,congruent,GIALLO,yellow,2,2,1,0.580591899983119
6,Stroop_RLX_1st_color_1st,43,f,2,2,9,EXR,color,incongruent,GIALLO,red,4,4,1,0.489549299993087
6,Stroop_RLX_1st_color_1st,43,f,2,2,10,EXR,color,incongruent,GIALLO,blue,1,1,1,0.593665899999905
6,Stroop_RLX_1st_color_1st,43,f,2,2,11,EXR,color,congruent,VERDE,green,3,3,1,1.16669850004837
6,Stroop_RLX_1st_color_1st,43,f,2,2,12,EXR,color,incongruent,BLU,red,4,4,1,0.779126100009307
6,Stroop_RLX_1st_color_1st,43,f,2,2,13,EXR,color,congruent,BLU,blue,1,1,1,0.524316199996974
6,Stroop_RLX_1st_color_1st,43,f,2,2,14,EXR,color,incongruent,ROSSO,blue,1,1,1,0.901764300011564
6,Stroop_RLX_1st_color_1st,43,f,2,2,15,EXR,color,congruent,BLU,blue,1,1,1,0.474782500008587
6,Stroop_RLX_1st_color_1st,43,f,2,2,16,EXR,color,incongruent,VERDE,blue,1,1,1,0.511396799993236
6,Stroop_RLX_1st_color_1st,43,f,2,2,17,EXR,color,incongruent,ROSSO,blue,1,1,1,0.549997300026007
6,Stroop_RLX_1st_color_1st,43,f,2,2,18,EXR,color,incongruent,VERDE,red,4,4,1,0.550941199995577
6,Stroop_RLX_1st_color_1st,43,f,2,2,19,EXR,color,incongruent,BLU,yellow,2,2,1,0.721580700017512
6,Stroop_RLX_1st_color_1st,43,f,2,2,20,EXR,color,congruent,VERDE,green,3,3,1,0.519228099961765
6,Stroop_RLX_1st_color_1st,43,f,2,2,21,EXR,color,incongruent,ROSSO,blue,1,1,1,0.834281500021461
6,Stroop_RLX_1st_color_1st,43,f,2,2,22,EXR,color,incongruent,ROSSO,blue,1,1,1,0.426279700011946
6,Stroop_RLX_1st_color_1st,43,f,2,2,23,EXR,color,congruent,VERDE,green,3,3,1,0.889754999952856
6,Stroop_RLX_1st_color_1st,43,f,2,3,0,EXR,word,congruent,GIALLO,yellow,2,2,1,1.0577185000293
6,Stroop_RLX_1st_color_1st,43,f,2,3,1,EXR,word,congruent,ROSSO,red,4,4,1,0.837450799997896
6,Stroop_RLX_1st_color_1st,43,f,2,3,2,EXR,word,incongruent,GIALLO,blue,2,2,1,1.09163079998689
6,Stroop_RLX_1st_color_1st,43,f,2,3,3,EXR,word,incongruent,VERDE,red,3,3,1,1.08193029998802
6,Stroop_RLX_1st_color_1st,43,f,2,3,4,EXR,word,incongruent,BLU,yellow,1,1,1,0.853137500002049
6,Stroop_RLX_1st_color_1st,43,f,2,3,5,EXR,word,congruent,BLU,blue,1,1,1,0.569886800018139
6,Stroop_RLX_1st_color_1st,43,f,2,3,6,EXR,word,incongruent,VERDE,red,3,3,1,0.72620370000368
6,Stroop_RLX_1st_color_1st,43,f,2,3,7,EXR,word,incongruent,BLU,yellow,1,1,1,0.852647899999283
6,Stroop_RLX_1st_color_1st,43,f,2,3,8,EXR,word,incongruent,GIALLO,green,2,2,1,0.960193700040691
6,Stroop_RLX_1st_color_1st,43,f,2,3,9,EXR,word,incongruent,ROSSO,blue,4,4,1,0.624664000002667
6,Stroop_RLX_1st_color_1st,43,f,2,3,10,EXR,word,congruent,GIALLO,yellow,2,2,1,1.13191840000218
6,Stroop_RLX_1st_color_1st,43,f,2,3,11,EXR,word,congruent,GIALLO,yellow,2,2,1,0.446834500005934
6,Stroop_RLX_1st_color_1st,43,f,2,3,12,EXR,word,incongruent,GIALLO,blue,2,2,1,1.51024560001679
6,Stroop_RLX_1st_color_1st,43,f,2,3,13,EXR,word,incongruent,GIALLO,red,2,2,1,1.01113529998111
6,Stroop_RLX_1st_color_1st,43,f,2,3,14,EXR,word,incongruent,VERDE,blue,3,3,1,1.2711294000037
6,Stroop_RLX_1st_color_1st,43,f,2,3,15,EXR,word,congruent,BLU,blue,1,1,1,1.14279180002632
6,Stroop_RLX_1st_color_1st,43,f,2,3,16,EXR,word,incongruent,GIALLO,red,2,2,1,1.13905850000447
6,Stroop_RLX_1st_color_1st,43,f,2,3,17,EXR,word,congruent,VERDE,green,3,3,1,0.722820699971635
6,Stroop_RLX_1st_color_1st,43,f,2,3,18,EXR,word,congruent,ROSSO,red,4,4,1,1.17232329997933
6,Stroop_RLX_1st_color_1st,43,f,2,3,19,EXR,word,congruent,GIALLO,yellow,2,2,1,0.801740400027484
6,Stroop_RLX_1st_color_1st,43,f,2,3,20,EXR,word,congruent,ROSSO,red,4,4,1,0.798283000010997
6,Stroop_RLX_1st_color_1st,43,f,2,3,21,EXR,word,congruent,BLU,blue,1,1,1,0.549653199966997
6,Stroop_RLX_1st_color_1st,43,f,2,3,22,EXR,word,congruent,GIALLO,yellow,2,2,1,0.693285199988168
6,Stroop_RLX_1st_color_1st,43,f,2,3,23,EXR,word,incongruent,GIALLO,green,2,2,1,0.834458199969959
6,Stroop_RLX_1st_color_1st,43,f,2,4,0,EXR,word,incongruent,GIALLO,green,2,2,1,0.986841200035997
6,Stroop_RLX_1st_color_1st,43,f,2,4,1,EXR,word,incongruent,BLU,red,1,1,1,0.668292700021993
6,Stroop_RLX_1st_color_1st,43,f,2,4,2,EXR,word,incongruent,GIALLO,green,2,2,1,0.559983599989209
6,Stroop_RLX_1st_color_1st,43,f,2,4,3,EXR,word,congruent,ROSSO,red,4,4,1,0.538833200000226
6,Stroop_RLX_1st_color_1st,43,f,2,4,4,EXR,word,incongruent,VERDE,red,3,3,1,0.654650899989065
6,Stroop_RLX_1st_color_1st,43,f,2,4,5,EXR,word,incongruent,VERDE,yellow,3,3,1,0.465028300008271
6,Stroop_RLX_1st_color_1st,43,f,2,4,6,EXR,word,congruent,VERDE,green,3,3,1,0.45281149999937
6,Stroop_RLX_1st_color_1st,43,f,2,4,7,EXR,word,congruent,ROSSO,red,4,4,1,0.627009999996517
6,Stroop_RLX_1st_color_1st,43,f,2,4,8,EXR,word,congruent,GIALLO,yellow,2,2,1,0.924649100052193
6,Stroop_RLX_1st_color_1st,43,f,2,4,9,EXR,word,congruent,VERDE,green,3,3,1,0.797612699971069
6,Stroop_RLX_1st_color_1st,43,f,2,4,10,EXR,word,congruent,BLU,blue,1,1,1,0.533644500013907
6,Stroop_RLX_1st_color_1st,43,f,2,4,11,EXR,word,incongruent,ROSSO,yellow,4,4,1,0.667437999974936
6,Stroop_RLX_1st_color_1st,43,f,2,4,12,EXR,word,congruent,GIALLO,yellow,2,2,1,0.597148000029847
6,Stroop_RLX_1st_color_1st,43,f,2,4,13,EXR,word,incongruent,ROSSO,yellow,4,4,1,0.658532999979798
6,Stroop_RLX_1st_color_1st,43,f,2,4,14,EXR,word,congruent,ROSSO,red,4,4,1,0.548594299994875
6,Stroop_RLX_1st_color_1st,43,f,2,4,15,EXR,word,incongruent,VERDE,yellow,3,3,1,0.681722799956333
6,Stroop_RLX_1st_color_1st,43,f,2,4,16,EXR,word,congruent,GIALLO,yellow,2,2,1,0.702478100021835
6,Stroop_RLX_1st_color_1st,43,f,2,4,17,EXR,word,incongruent,BLU,green,1,1,1,1.50318050000351
6,Stroop_RLX_1st_color_1st,43,f,2,4,18,EXR,word,incongruent,GIALLO,blue,2,2,1,1.75139520002995
6,Stroop_RLX_1st_color_1st,43,f,2,4,19,EXR,word,incongruent,VERDE,yellow,3,3,1,0.829933400033042
6,Stroop_RLX_1st_color_1st,43,f,2,4,20,EXR,word,incongruent,GIALLO,blue,2,2,1,1.26158649998251
6,Stroop_RLX_1st_color_1st,43,f,2,4,21,EXR,word,congruent,ROSSO,red,4,4,1,0.842696100007743
6,Stroop_RLX_1st_color_1st,43,f,2,4,22,EXR,word,congruent,VERDE,green,3,3,1,0.608735800022259
6,Stroop_RLX_1st_color_1st,43,f,2,4,23,EXR,word,congruent,GIALLO,yellow,2,2,1,0.99832440004684
6,Stroop_RLX_1st_color_1st,43,f,3,1,0,RLX,word,incongruent,ROSSO,blue,4,4,1,1.29111120000016
6,Stroop_RLX_1st_color_1st,43,f,3,1,1,RLX,word,incongruent,GIALLO,red,2,2,1,0.837940600002185
6,Stroop_RLX_1st_color_1st,43,f,3,1,2,RLX,word,incongruent,BLU,green,1,1,1,0.640327800007071
6,Stroop_RLX_1st_color_1st,43,f,3,1,3,RLX,word,congruent,ROSSO,red,4,4,1,0.593308699957561
6,Stroop_RLX_1st_color_1st,43,f,3,1,4,RLX,word,incongruent,BLU,yellow,1,1,1,0.696222900005523
6,Stroop_RLX_1st_color_1st,43,f,3,1,5,RLX,word,congruent,ROSSO,red,4,4,1,0.617269399983343
6,Stroop_RLX_1st_color_1st,43,f,3,1,6,RLX,word,congruent,ROSSO,red,4,4,1,0.571117200015578
6,Stroop_RLX_1st_color_1st,43,f,3,1,7,RLX,word,incongruent,ROSSO,blue,4,4,1,1.13190739997663
6,Stroop_RLX_1st_color_1st,43,f,3,1,8,RLX,word,congruent,BLU,blue,1,1,1,0.521091600006912
6,Stroop_RLX_1st_color_1st,43,f,3,1,9,RLX,word,incongruent,BLU,green,1,1,1,0.644053700030781
6,Stroop_RLX_1st_color_1st,43,f,3,1,10,RLX,word,incongruent,GIALLO,red,2,2,1,0.569876099994872
6,Stroop_RLX_1st_color_1st,43,f,3,1,11,RLX,word,congruent,VERDE,green,3,3,1,0.71151120000286
6,Stroop_RLX_1st_color_1st,43,f,3,1,12,RLX,word,congruent,VERDE,green,3,3,1,0.609303599980194
6,Stroop_RLX_1st_color_1st,43,f,3,1,13,RLX,word,congruent,GIALLO,yellow,2,2,1,0.634260400023777
6,Stroop_RLX_1st_color_1st,43,f,3,1,14,RLX,word,incongruent,BLU,red,1,1,1,0.588147800008301
6,Stroop_RLX_1st_color_1st,43,f,3,1,15,RLX,word,incongruent,VERDE,red,3,3,1,1.74095760000637
6,Stroop_RLX_1st_color_1st,43,f,3,1,16,RLX,word,incongruent,BLU,green,1,1,1,0.73833880003076
6,Stroop_RLX_1st_color_1st,43,f,3,1,17,RLX,word,congruent,ROSSO,red,4,4,1,0.511563500040211
6,Stroop_RLX_1st_color_1st,43,f,3,1,18,RLX,word,incongruent,BLU,red,1,1,1,0.578351200034376
6,Stroop_RLX_1st_color_1st,43,f,3,1,19,RLX,word,incongruent,GIALLO,green,2,2,1,0.862742099969182
6,Stroop_RLX_1st_color_1st,43,f,3,1,20,RLX,word,congruent,ROSSO,red,4,4,1,0.790956299984828
6,Stroop_RLX_1st_color_1st,43,f,3,1,21,RLX,word,congruent,GIALLO,yellow,2,2,1,0.585003499989398
6,Stroop_RLX_1st_color_1st,43,f,3,1,22,RLX,word,congruent,GIALLO,yellow,2,2,1,0.43284180003684
6,Stroop_RLX_1st_color_1st,43,f,3,1,23,RLX,word,congruent,BLU,blue,1,1,1,0.643824799975846
6,Stroop_RLX_1st_color_1st,43,f,3,2,0,RLX,word,incongruent,VERDE,blue,3,3,1,1.43680869997479
6,Stroop_RLX_1st_color_1st,43,f,3,2,1,RLX,word,congruent,GIALLO,yellow,2,2,1,0.601143800013233
6,Stroop_RLX_1st_color_1st,43,f,3,2,2,RLX,word,incongruent,VERDE,red,3,3,1,0.789751100004651
6,Stroop_RLX_1st_color_1st,43,f,3,2,3,RLX,word,congruent,GIALLO,yellow,2,2,1,0.610339300008491
6,Stroop_RLX_1st_color_1st,43,f,3,2,4,RLX,word,congruent,BLU,blue,1,1,1,0.528187299962156
6,Stroop_RLX_1st_color_1st,43,f,3,2,5,RLX,word,congruent,VERDE,green,3,3,1,0.610401700017974
6,Stroop_RLX_1st_color_1st,43,f,3,2,6,RLX,word,incongruent,ROSSO,green,4,4,1,0.646932100004051
6,Stroop_RLX_1st_color_1st,43,f,3,2,7,RLX,word,congruent,BLU,blue,1,1,1,1.33147129998542
6,Stroop_RLX_1st_color_1st,43,f,3,2,8,RLX,word,incongruent,GIALLO,green,2,2,1,0.76247949997196
