participant,expName,age,gender,run,block,trialLoop_thisRepN,effort,task,congruency,word,color,pressed_key,correct_key,keyWord_corr,keyWord_rt
3,Stroop_EXR_1st_color_1st,23,m,1,1,0,EXR,color,incongruent,GIALLO,green,3,3,1,1.10183249996044
3,Stroop_EXR_1st_color_1st,23,m,1,1,1,EXR,color,congruent,ROSSO,red,4,4,1,0.593698300188407
3,Stroop_EXR_1st_color_1st,23,m,1,1,2,EXR,color,congruent,BLU,blue,1,1,1,0.474985099863261
3,Stroop_EXR_1st_color_1st,23,m,1,1,3,EXR,color,congruent,GIALLO,yellow,2,2,1,0.64598420006223
3,Stroop_EXR_1st_color_1st,23,m,1,1,4,EXR,color,incongruent,BLU,red,3,4,0,0.809354800032452
3,Stroop_EXR_1st_color_1st,23,m,1,1,5,EXR,color,incongruent,ROSSO,blue,1,1,1,1.00546019989997
3,Stroop_EXR_1st_color_1st,23,m,1,1,6,EXR,color,congruent,GIALLO,yellow,2,2,1,0.797982700169086
3,Stroop_EXR_1st_color_1st,23,m,1,1,7,EXR,color,incongruent,VERDE,yellow,2,2,1,0.786656999960542
3,Stroop_EXR_1st_color_1st,23,m,1,1,8,EXR,color,congruent,VERDE,green,3,3,1,0.677738999947906
3,Stroop_EXR_1st_color_1st,23,m,1,1,9,EXR,color,congruent,VERDE,green,3,3,1,0.448787600034848
3,Stroop_EXR_1st_color_1st,23,m,1,1,10,EXR,color,incongruent,VERDE,blue,1,1,1,0.93269499996677
3,Stroop_EXR_1st_color_1st,23,m,1,1,11,EXR,color,incongruent,VERDE,blue,1,1,1,0.498292500153184
3,Stroop_EXR_1st_color_1st,23,m,1,1,12,EXR,color,incongruent,GIALLO,blue,1,1,1,0.406357100000605
3,Stroop_EXR_1st_color_1st,23,m,1,1,13,EXR,color,incongruent,VERDE,yellow,2,2,1,0.644960999954492
3,Stroop_EXR_1st_color_1st,23,m,1,1,14,EXR,color,congruent,GIALLO,yellow,2,2,1,0.452616899972782
3,Stroop_EXR_1st_color_1st,23,m,1,1,15,EXR,color,incongruent,ROSSO,blue,1,1,1,0.62928710016422
3,Stroop_EXR_1st_color_1st,23,m,1,1,16,EXR,color,incongruent,GIALLO,red,4,4,1,0.603125899797305
3,Stroop_EXR_1st_color_1st,23,m,1,1,17,EXR,color,congruent,ROSSO,red,4,4,1,0.363675100030378
3,Stroop_EXR_1st_color_1st,23,m,1,1,18,EXR,color,congruent,ROSSO,red,4,4,1,0.353762299986556
3,Stroop_EXR_1st_color_1st,23,m,1,1,19,EXR,color,congruent,VERDE,green,3,3,1,0.468937800033018
3,Stroop_EXR_1st_color_1st,23,m,1,1,20,EXR,color,incongruent,VERDE,blue,1,1,1,0.569240000098944
3,Stroop_EXR_1st_color_1st,23,m,1,1,21,EXR,color,congruent,BLU,blue,1,1,1,0.378533500013873
3,Stroop_EXR_1st_color_1st,23,m,1,1,22,EXR,color,incongruent,GIALLO,blue,1,1,1,0.39293530001305
3,Stroop_EXR_1st_color_1st,23,m,1,1,23,EXR,color,congruent,GIALLO,yellow,2,2,1,0.645993300015107
3,Stroop_EXR_1st_color_1st,23,m,1,2,0,EXR,color,congruent,VERDE,green,3,3,1,1.02179719996639
3,Stroop_EXR_1st_color_1st,23,m,1,2,1,EXR,color,congruent,VERDE,green,3,3,1,0.384434300009161
3,Stroop_EXR_1st_color_1st,23,m,1,2,2,EXR,color,incongruent,BLU,green,3,3,1,0.477215999970213
3,Stroop_EXR_1st_color_1st,23,m,1,2,3,EXR,color,congruent,GIALLO,yellow,2,2,1,0.47258389997296
3,Stroop_EXR_1st_color_1st,23,m,1,2,4,EXR,color,incongruent,BLU,yellow,2,2,1,0.407802500063553
3,Stroop_EXR_1st_color_1st,23,m,1,2,5,EXR,color,incongruent,GIALLO,blue,1,1,1,0.593994699884206
3,Stroop_EXR_1st_color_1st,23,m,1,2,6,EXR,color,congruent,ROSSO,red,4,4,1,0.423795300070196
3,Stroop_EXR_1st_color_1st,23,m,1,2,7,EXR,color,incongruent,GIALLO,blue,1,1,1,0.49647739995271
3,Stroop_EXR_1st_color_1st,23,m,1,2,8,EXR,color,incongruent,VERDE,yellow,2,2,1,0.741089700022712
3,Stroop_EXR_1st_color_1st,23,m,1,2,9,EXR,color,incongruent,BLU,green,3,3,1,0.572827900061384
3,Stroop_EXR_1st_color_1st,23,m,1,2,10,EXR,color,incongruent,ROSSO,yellow,2,2,1,0.733541999943554
3,Stroop_EXR_1st_color_1st,23,m,1,2,11,EXR,color,incongruent,VERDE,yellow,2,2,1,0.513166300021112
3,Stroop_EXR_1st_color_1st,23,m,1,2,12,EXR,color,congruent,BLU,blue,1,1,1,0.621755499858409
3,Stroop_EXR_1st_color_1st,23,m,1,2,13,EXR,color,congruent,ROSSO,red,4,4,1,0.524348500184715
3,Stroop_EXR_1st_color_1st,23,m,1,2,14,EXR,color,congruent,GIALLO,yellow,2,2,1,0.565911300014704
3,Stroop_EXR_1st_color_1st,23,m,1,2,15,EXR,color,incongruent,VERDE,red,4,4,1,0.733472099993378
3,Stroop_EXR_1st_color_1st,23,m,1,2,16,EXR,color,congruent,VERDE,green,3,3,1,0.659593800082803
3,Stroop_EXR_1st_color_1st,23,m,1,2,17,EXR,color,congruent,BLU,blue,1,1,1,0.550066999858245
3,Stroop_EXR_1st_color_1st,23,m,1,2,18,EXR,color,incongruent,BLU,red,4,4,1,0.962751199956983
3,Stroop_EXR_1st_color_1st,23,m,1,2,19,EXR,color,incongruent,VERDE,red,4,4,1,0.475366900209337
3,Stroop_EXR_1st_color_1st,23,m,1,2,20,EXR,color,congruent,GIALLO,yellow,2,2,1,0.594717900035903
3,Stroop_EXR_1st_color_1st,23,m,1,2,21,EXR,color,congruent,VERDE,green,3,3,1,0.587882500141859
3,Stroop_EXR_1st_color_1st,23,m,1,2,22,EXR,color,congruent,BLU,blue,1,1,1,0.538869000039995
3,Stroop_EXR_1st_color_1st,23,m,1,2,23,EXR,color,incongruent,GIALLO,blue,1,1,1,0.587731599807739
3,Stroop_EXR_1st_color_1st,23,m,1,3,0,EXR,word,incongruent,BLU,green,1,1,1,0.929990499978885
3,Stroop_EXR_1st_color_1st,23,m,1,3,1,EXR,word,congruent,VERDE,green,3,3,1,0.637295299908146
3,Stroop_EXR_1st_color_1st,23,m,1,3,2,EXR,word,incongruent,ROSSO,blue,4,4,1,0.691802100045606
3,Stroop_EXR_1st_color_1st,23,m,1,3,3,EXR,word,congruent,ROSSO,red,4,4,1,0.516471300041303
3,Stroop_EXR_1st_color_1st,23,m,1,3,4,EXR,word,congruent,BLU,blue,1,1,1,0.63434679992497
3,Stroop_EXR_1st_color_1st,23,m,1,3,5,EXR,word,incongruent,ROSSO,green,4,4,1,1.07390510011464
3,Stroop_EXR_1st_color_1st,23,m,1,3,6,EXR,word,congruent,VERDE,green,3,3,1,0.612471800064668
3,Stroop_EXR_1st_color_1st,23,m,1,3,7,EXR,word,incongruent,ROSSO,yellow,4,4,1,0.590612399857491
3,Stroop_EXR_1st_color_1st,23,m,1,3,8,EXR,word,congruent,VERDE,green,3,3,1,0.524036500137299
3,Stroop_EXR_1st_color_1st,23,m,1,3,9,EXR,word,congruent,ROSSO,red,4,4,1,0.541810200084001
3,Stroop_EXR_1st_color_1st,23,m,1,3,10,EXR,word,congruent,GIALLO,yellow,2,2,1,0.979545900132507
3,Stroop_EXR_1st_color_1st,23,m,1,3,11,EXR,word,congruent,GIALLO,yellow,2,2,1,0.535207999870181
3,Stroop_EXR_1st_color_1st,23,m,1,3,12,EXR,word,congruent,BLU,blue,1,1,1,0.418574100127444
3,Stroop_EXR_1st_color_1st,23,m,1,3,13,EXR,word,incongruent,GIALLO,green,2,2,1,0.693130500148982
3,Stroop_EXR_1st_color_1st,23,m,1,3,14,EXR,word,congruent,GIALLO,yellow,2,2,1,0.451505300123245
3,Stroop_EXR_1st_color_1st,23,m,1,3,15,EXR,word,congruent,ROSSO,red,4,4,1,0.473134100204334
3,Stroop_EXR_1st_color_1st,23,m,1,3,16,EXR,word,incongruent,VERDE,yellow,3,3,1,0.638003600062802
3,Stroop_EXR_1st_color_1st,23,m,1,3,17,EXR,word,incongruent,BLU,red,1,1,1,1.42746009980328
3,Stroop_EXR_1st_color_1st,23,m,1,3,18,EXR,word,incongruent,ROSSO,green,4,4,1,0.835884399944916
3,Stroop_EXR_1st_color_1st,23,m,1,3,19,EXR,word,congruent,BLU,blue,1,1,1,0.586118399864063
3,Stroop_EXR_1st_color_1st,23,m,1,3,20,EXR,word,incongruent,BLU,red,1,1,1,0.44341679988429
3,Stroop_EXR_1st_color_1st,23,m,1,3,21,EXR,word,incongruent,GIALLO,red,3,2,0,0.594666699878871
3,Stroop_EXR_1st_color_1st,23,m,1,3,22,EXR,word,incongruent,GIALLO,blue,2,2,1,0.527454600203782
3,Stroop_EXR_1st_color_1st,23,m,1,3,23,EXR,word,incongruent,VERDE,red,3,3,1,0.625284299952909
3,Stroop_EXR_1st_color_1st,23,m,1,4,0,EXR,word,congruent,VERDE,green,3,3,1,0.87459579994902
3,Stroop_EXR_1st_color_1st,23,m,1,4,1,EXR,word,incongruent,GIALLO,red,2,2,1,0.45305629982613
3,Stroop_EXR_1st_color_1st,23,m,1,4,2,EXR,word,incongruent,BLU,green,1,1,1,0.433795100077987
3,Stroop_EXR_1st_color_1st,23,m,1,4,3,EXR,word,incongruent,VERDE,yellow,3,3,1,0.546511700144038
3,Stroop_EXR_1st_color_1st,23,m,1,4,4,EXR,word,incongruent,GIALLO,red,2,2,1,0.788811200065538
3,Stroop_EXR_1st_color_1st,23,m,1,4,5,EXR,word,incongruent,GIALLO,blue,2,2,1,0.479513400001451
3,Stroop_EXR_1st_color_1st,23,m,1,4,6,EXR,word,congruent,VERDE,green,3,3,1,0.559724899940193
3,Stroop_EXR_1st_color_1st,23,m,1,4,7,EXR,word,congruent,GIALLO,yellow,2,2,1,0.565102599794045
3,Stroop_EXR_1st_color_1st,23,m,1,4,8,EXR,word,incongruent,ROSSO,blue,4,4,1,0.708145499927923
3,Stroop_EXR_1st_color_1st,23,m,1,4,9,EXR,word,incongruent,BLU,yellow,1,1,1,0.744889599969611
3,Stroop_EXR_1st_color_1st,23,m,1,4,10,EXR,word,incongruent,BLU,red,1,1,1,0.4885633001104
3,Stroop_EXR_1st_color_1st,23,m,1,4,11,EXR,word,congruent,GIALLO,yellow,2,2,1,0.669979800004512
3,Stroop_EXR_1st_color_1st,23,m,1,4,12,EXR,word,congruent,GIALLO,yellow,2,2,1,0.508577399887145
3,Stroop_EXR_1st_color_1st,23,m,1,4,13,EXR,word,congruent,ROSSO,red,1,4,0,0.517729399958625
3,Stroop_EXR_1st_color_1st,23,m,1,4,14,EXR,word,incongruent,VERDE,red,3,3,1,0.779266900150105
3,Stroop_EXR_1st_color_1st,23,m,1,4,15,EXR,word,incongruent,GIALLO,red,2,2,1,0.628813599934801
3,Stroop_EXR_1st_color_1st,23,m,1,4,16,EXR,word,congruent,BLU,blue,1,1,1,0.622101500164717
3,Stroop_EXR_1st_color_1st,23,m,1,4,17,EXR,word,congruent,BLU,blue,1,1,1,0.423110799863935
3,Stroop_EXR_1st_color_1st,23,m,1,4,18,EXR,word,congruent,VERDE,green,3,3,1,0.702309600077569
3,Stroop_EXR_1st_color_1st,23,m,1,4,19,EXR,word,congruent,VERDE,green,3,3,1,0.532802000176162
3,Stroop_EXR_1st_color_1st,23,m,1,4,20,EXR,word,incongruent,BLU,red,1,1,1,1.11035869992338
3,Stroop_EXR_1st_color_1st,23,m,1,4,21,EXR,word,incongruent,GIALLO,blue,2,2,1,0.827098400099203
3,Stroop_EXR_1st_color_1st,23,m,1,4,22,EXR,word,congruent,VERDE,green,4,3,0,0.638863399857655
3,Stroop_EXR_1st_color_1st,23,m,1,4,23,EXR,word,congruent,BLU,blue,1,1,1,0.652712400071323
3,Stroop_EXR_1st_color_1st,23,m,2,1,0,RLX,color,congruent,BLU,blue,1,1,1,0.858453799970448
3,Stroop_EXR_1st_color_1st,23,m,2,1,1,RLX,color,congruent,GIALLO,yellow,2,2,1,0.612183599965647
3,Stroop_EXR_1st_color_1st,23,m,2,1,2,RLX,color,congruent,BLU,blue,1,1,1,0.504194699926302
3,Stroop_EXR_1st_color_1st,23,m,2,1,3,RLX,color,incongruent,GIALLO,green,3,3,1,0.988490699790418
3,Stroop_EXR_1st_color_1st,23,m,2,1,4,RLX,color,congruent,ROSSO,red,4,4,1,0.65868190000765
3,Stroop_EXR_1st_color_1st,23,m,2,1,5,RLX,color,congruent,ROSSO,red,4,4,1,0.549612999893725
3,Stroop_EXR_1st_color_1st,23,m,2,1,6,RLX,color,congruent,BLU,blue,1,1,1,0.536657799966633
3,Stroop_EXR_1st_color_1st,23,m,2,1,7,RLX,color,congruent,BLU,blue,1,1,1,0.428012399934232
3,Stroop_EXR_1st_color_1st,23,m,2,1,8,RLX,color,incongruent,VERDE,blue,1,1,1,0.473093500128016
3,Stroop_EXR_1st_color_1st,23,m,2,1,9,RLX,color,congruent,VERDE,green,3,3,1,0.604385799961165
3,Stroop_EXR_1st_color_1st,23,m,2,1,10,RLX,color,congruent,VERDE,green,3,3,1,0.422237899852917
3,Stroop_EXR_1st_color_1st,23,m,2,1,11,RLX,color,incongruent,ROSSO,blue,1,1,1,0.82295099995099
3,Stroop_EXR_1st_color_1st,23,m,2,1,12,RLX,color,incongruent,GIALLO,green,3,3,1,0.903207800118253
3,Stroop_EXR_1st_color_1st,23,m,2,1,13,RLX,color,incongruent,BLU,green,3,3,1,0.547417999943718
3,Stroop_EXR_1st_color_1st,23,m,2,1,14,RLX,color,congruent,ROSSO,red,4,4,1,0.682143100071698
3,Stroop_EXR_1st_color_1st,23,m,2,1,15,RLX,color,incongruent,ROSSO,yellow,2,2,1,0.860191700048745
3,Stroop_EXR_1st_color_1st,23,m,2,1,16,RLX,color,incongruent,GIALLO,blue,1,1,1,0.960949799977243
3,Stroop_EXR_1st_color_1st,23,m,2,1,17,RLX,color,congruent,BLU,blue,1,1,1,0.585865600034595
3,Stroop_EXR_1st_color_1st,23,m,2,1,18,RLX,color,incongruent,BLU,red,4,4,1,1.32591849984601
3,Stroop_EXR_1st_color_1st,23,m,2,1,19,RLX,color,congruent,GIALLO,yellow,2,2,1,0.768439600011334
3,Stroop_EXR_1st_color_1st,23,m,2,1,20,RLX,color,incongruent,BLU,red,4,4,1,0.901202599983662
3,Stroop_EXR_1st_color_1st,23,m,2,1,21,RLX,color,incongruent,BLU,green,3,3,1,1.25777840008959
3,Stroop_EXR_1st_color_1st,23,m,2,1,22,RLX,color,incongruent,BLU,red,4,4,1,0.997930799843743
3,Stroop_EXR_1st_color_1st,23,m,2,1,23,RLX,color,incongruent,BLU,red,4,4,1,0.702137099811807
3,Stroop_EXR_1st_color_1st,23,m,2,2,0,RLX,color,congruent,ROSSO,red,4,4,1,0.954188599949703
3,Stroop_EXR_1st_color_1st,23,m,2,2,1,RLX,color,incongruent,BLU,green,3,3,1,0.896008000010625
3,Stroop_EXR_1st_color_1st,23,m,2,2,2,RLX,color,congruent,GIALLO,yellow,2,2,1,0.615410999860615
3,Stroop_EXR_1st_color_1st,23,m,2,2,3,RLX,color,incongruent,BLU,red,4,4,1,0.969021199969575
3,Stroop_EXR_1st_color_1st,23,m,2,2,4,RLX,color,congruent,GIALLO,yellow,2,2,1,1.46512710000388
3,Stroop_EXR_1st_color_1st,23,m,2,2,5,RLX,color,congruent,ROSSO,red,4,4,1,0.805086799897254
3,Stroop_EXR_1st_color_1st,23,m,2,2,6,RLX,color,congruent,ROSSO,red,4,4,1,0.488125799922273
3,Stroop_EXR_1st_color_1st,23,m,2,2,7,RLX,color,congruent,VERDE,green,3,3,1,0.656370700104162
3,Stroop_EXR_1st_color_1st,23,m,2,2,8,RLX,color,incongruent,BLU,red,4,4,1,0.977109800092876
3,Stroop_EXR_1st_color_1st,23,m,2,2,9,RLX,color,congruent,GIALLO,yellow,2,2,1,0.795598499942571
3,Stroop_EXR_1st_color_1st,23,m,2,2,10,RLX,color,incongruent,ROSSO,green,4,3,0,0.960450700018555
3,Stroop_EXR_1st_color_1st,23,m,2,2,11,RLX,color,incongruent,VERDE,yellow,2,2,1,0.645534199895337
3,Stroop_EXR_1st_color_1st,23,m,2,2,12,RLX,color,incongruent,ROSSO,green,4,3,0,0.620666600065306
3,Stroop_EXR_1st_color_1st,23,m,2,2,13,RLX,color,incongruent,GIALLO,red,4,4,1,1.18204079987481
3,Stroop_EXR_1st_color_1st,23,m,2,2,14,RLX,color,congruent,GIALLO,yellow,2,2,1,1.09542539995164
3,Stroop_EXR_1st_color_1st,23,m,2,2,15,RLX,color,incongruent,ROSSO,green,3,3,1,0.985697099938989
3,Stroop_EXR_1st_color_1st,23,m,2,2,16,RLX,color,incongruent,ROSSO,green,3,3,1,0.849665599875152
3,Stroop_EXR_1st_color_1st,23,m,2,2,17,RLX,color,incongruent,GIALLO,red,4,4,1,1.07680979999714
3,Stroop_EXR_1st_color_1st,23,m,2,2,18,RLX,color,congruent,GIALLO,yellow,2,2,1,1.20168530009687
3,Stroop_EXR_1st_color_1st,23,m,2,2,19,RLX,color,congruent,ROSSO,red,4,4,1,0.793631199980155
3,Stroop_EXR_1st_color_1st,23,m,2,2,20,RLX,color,incongruent,BLU,red,4,4,1,0.80735639994964
3,Stroop_EXR_1st_color_1st,23,m,2,2,21,RLX,color,congruent,VERDE,green,3,3,1,0.733404600061476
3,Stroop_EXR_1st_color_1st,23,m,2,2,22,RLX,color,incongruent,ROSSO,blue,1,1,1,0.865486700087786
3,Stroop_EXR_1st_color_1st,23,m,2,2,23,RLX,color,congruent,BLU,blue,1,1,1,0.803529199911281
3,Stroop_EXR_1st_color_1st,23,m,2,3,0,RLX,word,congruent,BLU,blue,1,1,1,0.865167599869892
3,Stroop_EXR_1st_color_1st,23,m,2,3,1,RLX,word,incongruent,GIALLO,blue,3,2,0,1.12561819981784
3,Stroop_EXR_1st_color_1st,23,m,2,3,2,RLX,word,incongruent,ROSSO,green,4,4,1,0.985727699939162
3,Stroop_EXR_1st_color_1st,23,m,2,3,3,RLX,word,incongruent,BLU,yellow,1,1,1,0.845727500040084
3,Stroop_EXR_1st_color_1st,23,m,2,3,4,RLX,word,congruent,GIALLO,yellow,2,2,1,0.911280599888414
3,Stroop_EXR_1st_color_1st,23,m,2,3,5,RLX,word,congruent,GIALLO,yellow,2,2,1,0.766646300209686
3,Stroop_EXR_1st_color_1st,23,m,2,3,6,RLX,word,congruent,GIALLO,yellow,2,2,1,0.636715800035745
3,Stroop_EXR_1st_color_1st,23,m,2,3,7,RLX,word,congruent,ROSSO,red,4,4,1,0.841805100208148
3,Stroop_EXR_1st_color_1st,23,m,2,3,8,RLX,word,congruent,GIALLO,yellow,2,2,1,0.671249200124294
3,Stroop_EXR_1st_color_1st,23,m,2,3,9,RLX,word,congruent,BLU,blue,1,1,1,0.815724499989301
3,Stroop_EXR_1st_color_1st,23,m,2,3,10,RLX,word,incongruent,GIALLO,red,2,2,1,0.758149400120601
3,Stroop_EXR_1st_color_1st,23,m,2,3,11,RLX,word,congruent,VERDE,green,3,3,1,1.05074660014361
