participant,expName,age,gender,run,block,trialLoop_thisRepN,effort,task,congruency,word,color,pressed_key,correct_key,keyWord_corr,keyWord_rt
895419,Stroop_EXR_1st_word_1st,30,f,1,1,0,EXR,word,congruent,BLU,blue,1,1,1,0.55832479998935
895419,Stroop_EXR_1st_word_1st,30,f,1,1,1,EXR,word,incongruent,GIALLO,blue,2,2,1,0.46688850002829
895419,Stroop_EXR_1st_word_1st,30,f,1,1,2,EXR,word,incongruent,VERDE,blue,3,3,1,0.552111299999524
895419,Stroop_EXR_1st_word_1st,30,f,1,1,3,EXR,word,congruent,GIALLO,yellow,2,2,1,0.449393699993379
895419,Stroop_EXR_1st_word_1st,30,f,1,1,4,EXR,word,incongruent,ROSSO,green,4,4,1,1.13133980002021
895419,Stroop_EXR_1st_word_1st,30,f,1,1,5,EXR,word,congruent,BLU,blue,1,1,1,0.507216899946798
895419,Stroop_EXR_1st_word_1st,30,f,1,1,6,EXR,word,incongruent,VERDE,yellow,3,3,1,0.634173900005408
895419,Stroop_EXR_1st_word_1st,30,f,1,1,7,EXR,word,incongruent,ROSSO,green,4,4,1,1.04172239999752
895419,Stroop_EXR_1st_word_1st,30,f,1,1,8,EXR,word,congruent,BLU,blue,1,1,1,0.454439399996772
895419,Stroop_EXR_1st_word_1st,30,f,1,1,9,EXR,word,congruent,VERDE,green,3,3,1,0.513825500034727
895419,Stroop_EXR_1st_word_1st,30,f,1,1,10,EXR,word,congruent,VERDE,green,3,3,1,0.409851100004744
895419,Stroop_EXR_1st_word_1st,30,f,1,1,11,EXR,word,congruent,ROSSO,red,4,4,1,0.387435399985407
895419,Stroop_EXR_1st_word_1st,30,f,1,1,12,EXR,word,congruent,BLU,blue,1,1,1,0.785226700012572
895419,Stroop_EXR_1st_word_1st,30,f,1,1,13,EXR,word,incongruent,ROSSO,blue,4,4,1,0.535075400024652
895419,Stroop_EXR_1st_word_1st,30,f,1,1,14,EXR,word,incongruent,GIALLO,red,3,2,0,0.490761199966073
895419,Stroop_EXR_1st_word_1st,30,f,1,1,15,EXR,word,congruent,GIALLO,yellow,2,2,1,0.657863200001884
895419,Stroop_EXR_1st_word_1st,30,f,1,1,16,EXR,word,incongruent,GIALLO,blue,2,2,1,0.659898099955171
