participant,expName,age,gender,run,block,trialLoop_thisRepN,effort,task,congruency,word,color,pressed_key,correct_key,keyWord_corr,keyWord_rt
8,Stroop_EXR_1st_color_1st,42,f,1,1,0,EXR,color,congruent,ROSSO,red,4,4,1,1.212274599995
8,Stroop_EXR_1st_color_1st,42,f,1,1,1,EXR,color,incongruent,ROSSO,green,3,3,1,1.65064150001854
8,Stroop_EXR_1st_color_1st,42,f,1,1,2,EXR,color,congruent,GIALLO,yellow,2,2,1,1.15780639997683
8,Stroop_EXR_1st_color_1st,42,f,1,1,3,EXR,color,congruent,GIALLO,yellow,2,2,1,0.53601239999989
8,Stroop_EXR_1st_color_1st,42,f,1,1,4,EXR,color,incongruent,VERDE,blue,1,1,1,1.2875165999867
8,Stroop_EXR_1st_color_1st,42,f,1,1,5,EXR,color,congruent,BLU,blue,1,1,1,0.532229400007054
8,Stroop_EXR_1st_color_1st,42,f,1,1,6,EXR,color,congruent,ROSSO,red,4,4,1,1.30142229999183
8,Stroop_EXR_1st_color_1st,42,f,1,1,7,EXR,color,incongruent,ROSSO,yellow,2,2,1,0.757364999968559
8,Stroop_EXR_1st_color_1st,42,f,1,1,8,EXR,color,incongruent,ROSSO,yellow,2,2,1,0.542415499978233
8,Stroop_EXR_1st_color_1st,42,f,1,1,9,EXR,color,incongruent,GIALLO,red,4,4,1,0.68603099999018
8,Stroop_EXR_1st_color_1st,42,f,1,1,10,EXR,color,incongruent,BLU,green,3,3,1,1.05394369998248
8,Stroop_EXR_1st_color_1st,42,f,1,1,11,EXR,color,congruent,GIALLO,yellow,2,2,1,0.791344100027345
8,Stroop_EXR_1st_color_1st,42,f,1,1,12,EXR,color,congruent,GIALLO,yellow,2,2,1,0.409389199980069
8,Stroop_EXR_1st_color_1st,42,f,1,1,13,EXR,color,congruent,BLU,blue,1,1,1,1.26706800004467
8,Stroop_EXR_1st_color_1st,42,f,1,1,14,EXR,color,incongruent,ROSSO,green,3,3,1,1.05883200000972
8,Stroop_EXR_1st_color_1st,42,f,1,1,15,EXR,color,congruent,VERDE,green,3,3,1,0.48774210002739
8,Stroop_EXR_1st_color_1st,42,f,1,1,16,EXR,color,congruent,VERDE,green,3,3,1,0.413034400029574
8,Stroop_EXR_1st_color_1st,42,f,1,1,17,EXR,color,congruent,GIALLO,yellow,2,2,1,1.13177410000935
8,Stroop_EXR_1st_color_1st,42,f,1,1,18,EXR,color,congruent,VERDE,green,3,3,1,0.577501800027676
8,Stroop_EXR_1st_color_1st,42,f,1,1,19,EXR,color,incongruent,BLU,red,4,4,1,0.702699800021946
8,Stroop_EXR_1st_color_1st,42,f,1,1,20,EXR,color,incongruent,GIALLO,green,3,3,1,0.865230499999598
8,Stroop_EXR_1st_color_1st,42,f,1,1,21,EXR,color,incongruent,ROSSO,green,3,3,1,0.797860400052741
8,Stroop_EXR_1st_color_1st,42,f,1,1,22,EXR,color,incongruent,GIALLO,red,4,4,1,0.717721799970604
8,Stroop_EXR_1st_color_1st,42,f,1,1,23,EXR,color,incongruent,GIALLO,red,4,4,1,0.420638000010513
8,Stroop_EXR_1st_color_1st,42,f,1,2,0,EXR,color,incongruent,ROSSO,yellow,2,2,1,0.993911999976262
8,Stroop_EXR_1st_color_1st,42,f,1,2,1,EXR,color,congruent,BLU,blue,1,1,1,0.92888820002554
8,Stroop_EXR_1st_color_1st,42,f,1,2,2,EXR,color,congruent,ROSSO,red,3,4,0,0.619078500021715
8,Stroop_EXR_1st_color_1st,42,f,1,2,3,EXR,color,incongruent,VERDE,blue,1,1,1,3.13119129999541
8,Stroop_EXR_1st_color_1st,42,f,1,2,4,EXR,color,incongruent,BLU,green,3,3,1,0.773562400019728
8,Stroop_EXR_1st_color_1st,42,f,1,2,5,EXR,color,incongruent,BLU,green,3,3,1,0.949338799982797
8,Stroop_EXR_1st_color_1st,42,f,1,2,6,EXR,color,congruent,GIALLO,yellow,2,2,1,1.91989590000594
8,Stroop_EXR_1st_color_1st,42,f,1,2,7,EXR,color,incongruent,BLU,yellow,2,2,1,0.537713000026997
8,Stroop_EXR_1st_color_1st,42,f,1,2,8,EXR,color,congruent,ROSSO,red,4,4,1,0.689446600037627
8,Stroop_EXR_1st_color_1st,42,f,1,2,9,EXR,color,congruent,GIALLO,yellow,2,2,1,0.80373669997789
8,Stroop_EXR_1st_color_1st,42,f,1,2,10,EXR,color,congruent,GIALLO,yellow,2,2,1,0.518206800043117
8,Stroop_EXR_1st_color_1st,42,f,1,2,11,EXR,color,incongruent,ROSSO,blue,1,1,1,1.10601620003581
8,Stroop_EXR_1st_color_1st,42,f,1,2,12,EXR,color,incongruent,GIALLO,blue,1,1,1,0.577699200017378
8,Stroop_EXR_1st_color_1st,42,f,1,2,13,EXR,color,congruent,BLU,blue,1,1,1,0.520597699971404
8,Stroop_EXR_1st_color_1st,42,f,1,2,14,EXR,color,congruent,BLU,blue,1,1,1,1.01169249997474
8,Stroop_EXR_1st_color_1st,42,f,1,2,15,EXR,color,incongruent,ROSSO,green,3,3,1,0.895473100012168
8,Stroop_EXR_1st_color_1st,42,f,1,2,16,EXR,color,congruent,ROSSO,red,4,4,1,0.926432800013572
8,Stroop_EXR_1st_color_1st,42,f,1,2,17,EXR,color,congruent,BLU,blue,1,1,1,1.04020849999506
8,Stroop_EXR_1st_color_1st,42,f,1,2,18,EXR,color,congruent,VERDE,green,3,3,1,0.759850599977653
8,Stroop_EXR_1st_color_1st,42,f,1,2,19,EXR,color,incongruent,BLU,red,4,4,1,0.839029200025834
8,Stroop_EXR_1st_color_1st,42,f,1,2,20,EXR,color,incongruent,VERDE,red,4,4,1,0.951793599990197
8,Stroop_EXR_1st_color_1st,42,f,1,2,21,EXR,color,incongruent,BLU,yellow,2,2,1,0.72921459999634
8,Stroop_EXR_1st_color_1st,42,f,1,2,22,EXR,color,congruent,BLU,blue,1,1,1,0.870902900001965
8,Stroop_EXR_1st_color_1st,42,f,1,2,23,EXR,color,incongruent,GIALLO,red,4,4,1,0.818536300037522
8,Stroop_EXR_1st_color_1st,42,f,1,3,0,EXR,word,congruent,BLU,blue,1,1,1,1.09654300002148
8,Stroop_EXR_1st_color_1st,42,f,1,3,1,EXR,word,incongruent,BLU,red,1,1,1,1.13925710000331
8,Stroop_EXR_1st_color_1st,42,f,1,3,2,EXR,word,incongruent,GIALLO,blue,2,2,1,0.889284700038843
8,Stroop_EXR_1st_color_1st,42,f,1,3,3,EXR,word,congruent,GIALLO,yellow,2,2,1,0.53331100003561
8,Stroop_EXR_1st_color_1st,42,f,1,3,4,EXR,word,incongruent,GIALLO,red,2,2,1,0.578811999992467
8,Stroop_EXR_1st_color_1st,42,f,1,3,5,EXR,word,incongruent,GIALLO,red,2,2,1,0.424299000005703
8,Stroop_EXR_1st_color_1st,42,f,1,3,6,EXR,word,congruent,GIALLO,yellow,2,2,1,0.461677199986298
8,Stroop_EXR_1st_color_1st,42,f,1,3,7,EXR,word,congruent,VERDE,green,3,3,1,1.05399300000863
8,Stroop_EXR_1st_color_1st,42,f,1,3,8,EXR,word,incongruent,GIALLO,blue,2,2,1,0.671440100006294
8,Stroop_EXR_1st_color_1st,42,f,1,3,9,EXR,word,congruent,VERDE,green,3,3,1,1.01387780002551
8,Stroop_EXR_1st_color_1st,42,f,1,3,10,EXR,word,incongruent,GIALLO,green,2,2,1,1.33314629999222
8,Stroop_EXR_1st_color_1st,42,f,1,3,11,EXR,word,incongruent,VERDE,red,3,3,1,1.18630270002177
8,Stroop_EXR_1st_color_1st,42,f,1,3,12,EXR,word,congruent,GIALLO,yellow,2,2,1,1.06546850001905
8,Stroop_EXR_1st_color_1st,42,f,1,3,13,EXR,word,congruent,VERDE,green,3,3,1,0.408973900019191
8,Stroop_EXR_1st_color_1st,42,f,1,3,14,EXR,word,incongruent,ROSSO,green,4,4,1,0.683188199996948
8,Stroop_EXR_1st_color_1st,42,f,1,3,15,EXR,word,incongruent,ROSSO,yellow,4,4,1,0.63962500001071
8,Stroop_EXR_1st_color_1st,42,f,1,3,16,EXR,word,congruent,BLU,blue,1,1,1,0.976267899968661
8,Stroop_EXR_1st_color_1st,42,f,1,3,17,EXR,word,congruent,GIALLO,yellow,2,2,1,1.23497669998324
8,Stroop_EXR_1st_color_1st,42,f,1,3,18,EXR,word,congruent,ROSSO,red,4,4,1,0.819596100016497
8,Stroop_EXR_1st_color_1st,42,f,1,3,19,EXR,word,congruent,GIALLO,yellow,2,2,1,1.23168399999849
8,Stroop_EXR_1st_color_1st,42,f,1,3,20,EXR,word,congruent,ROSSO,red,4,4,1,0.784499200002756
8,Stroop_EXR_1st_color_1st,42,f,1,3,21,EXR,word,incongruent,VERDE,blue,3,3,1,1.64709819998825
8,Stroop_EXR_1st_color_1st,42,f,1,3,22,EXR,word,incongruent,VERDE,red,3,3,1,0.543066099984571
8,Stroop_EXR_1st_color_1st,42,f,1,3,23,EXR,word,incongruent,VERDE,red,3,3,1,0.430810999998357
8,Stroop_EXR_1st_color_1st,42,f,1,4,0,EXR,word,congruent,VERDE,green,3,3,1,1.09455119998893
8,Stroop_EXR_1st_color_1st,42,f,1,4,1,EXR,word,incongruent,VERDE,blue,3,3,1,0.460270800045691
8,Stroop_EXR_1st_color_1st,42,f,1,4,2,EXR,word,incongruent,VERDE,red,3,3,1,0.425933699996676
8,Stroop_EXR_1st_color_1st,42,f,1,4,3,EXR,word,congruent,ROSSO,red,4,4,1,0.666015699971467
8,Stroop_EXR_1st_color_1st,42,f,1,4,4,EXR,word,congruent,VERDE,green,3,3,1,0.666306599974632
8,Stroop_EXR_1st_color_1st,42,f,1,4,5,EXR,word,congruent,GIALLO,yellow,2,2,1,0.55673690000549
8,Stroop_EXR_1st_color_1st,42,f,1,4,6,EXR,word,incongruent,BLU,green,1,1,1,0.407096600043587
8,Stroop_EXR_1st_color_1st,42,f,1,4,7,EXR,word,incongruent,VERDE,red,3,3,1,0.657815199985635
8,Stroop_EXR_1st_color_1st,42,f,1,4,8,EXR,word,congruent,ROSSO,red,4,4,1,0.494056699972134
8,Stroop_EXR_1st_color_1st,42,f,1,4,9,EXR,word,congruent,ROSSO,red,4,4,1,0.538011999975424
8,Stroop_EXR_1st_color_1st,42,f,1,4,10,EXR,word,incongruent,BLU,green,1,1,1,0.929349200043362
8,Stroop_EXR_1st_color_1st,42,f,1,4,11,EXR,word,congruent,VERDE,green,3,3,1,0.994550300005358
8,Stroop_EXR_1st_color_1st,42,f,1,4,12,EXR,word,congruent,VERDE,green,3,3,1,0.540203999960795
8,Stroop_EXR_1st_color_1st,42,f,1,4,13,EXR,word,congruent,ROSSO,red,4,4,1,1.31478809996042
8,Stroop_EXR_1st_color_1st,42,f,1,4,14,EXR,word,incongruent,GIALLO,red,2,2,1,0.732126299990341
8,Stroop_EXR_1st_color_1st,42,f,1,4,15,EXR,word,incongruent,VERDE,yellow,1,3,0,0.870367299998179
