participant,expName,age,gender,run,block,trialLoop_thisRepN,effort,task,congruency,word,color,pressed_key,correct_key,keyWord_corr,keyWord_rt
13,Stroop_RLX_1st_color_1st,28,m,1,1,0,RLX,color,incongruent,GIALLO,blue,1,1,1,"1,62270839989651"
13,Stroop_RLX_1st_color_1st,28,m,1,1,1,RLX,color,congruent,ROSSO,red,4,4,1,"0,83325030002743"
13,Stroop_RLX_1st_color_1st,28,m,1,1,2,RLX,color,incongruent,ROSSO,blue,1,1,1,"1,40491329994984"
13,Stroop_RLX_1st_color_1st,28,m,1,1,3,RLX,color,congruent,GIALLO,yellow,2,2,1,"1,42965589999221"
13,Stroop_RLX_1st_color_1st,28,m,1,1,4,RLX,color,incongruent,ROSSO,yellow,2,2,1,"0,870826400001533"
13,Stroop_RLX_1st_color_1st,28,m,1,1,5,RLX,color,congruent,GIALLO,yellow,2,2,1,"0,778483400004916"
13,Stroop_RLX_1st_color_1st,28,m,1,1,6,RLX,color,congruent,GIALLO,yellow,2,2,1,"0,547370699932799"
13,Stroop_RLX_1st_color_1st,28,m,1,1,7,RLX,color,congruent,ROSSO,red,4,4,1,"0,916457299957983"
13,Stroop_RLX_1st_color_1st,28,m,1,1,8,RLX,color,congruent,GIALLO,yellow,2,2,1,"0,80258449993562"
13,Stroop_RLX_1st_color_1st,28,m,1,1,9,RLX,color,incongruent,GIALLO,red,4,4,1,"1,87865470000543"
13,Stroop_RLX_1st_color_1st,28,m,1,1,10,RLX,color,incongruent,VERDE,red,4,4,1,"1,39328489999752"
13,Stroop_RLX_1st_color_1st,28,m,1,1,11,RLX,color,congruent,VERDE,green,3,3,1,"1,50827530003153"
13,Stroop_RLX_1st_color_1st,28,m,1,1,12,RLX,color,incongruent,BLU,green,3,3,1,"2,01832150004338"
13,Stroop_RLX_1st_color_1st,28,m,1,1,13,RLX,color,congruent,ROSSO,red,4,4,1,"0,723801600048319"
13,Stroop_RLX_1st_color_1st,28,m,1,1,14,RLX,color,congruent,VERDE,green,3,3,1,"1,20321690000128"
13,Stroop_RLX_1st_color_1st,28,m,1,1,15,RLX,color,incongruent,ROSSO,green,3,3,1,"0,952370500075631"
13,Stroop_RLX_1st_color_1st,28,m,1,1,16,RLX,color,incongruent,ROSSO,blue,1,1,1,"1,05407419998664"
13,Stroop_RLX_1st_color_1st,28,m,1,1,17,RLX,color,incongruent,BLU,green,3,3,1,"1,82819939998444"
13,Stroop_RLX_1st_color_1st,28,m,1,1,18,RLX,color,incongruent,VERDE,yellow,2,2,1,"1,0109978999244"
13,Stroop_RLX_1st_color_1st,28,m,1,1,19,RLX,color,congruent,GIALLO,yellow,2,2,1,"0,853359999950044"
13,Stroop_RLX_1st_color_1st,28,m,1,1,20,RLX,color,incongruent,ROSSO,blue,1,1,1,"1,48245110001881"
13,Stroop_RLX_1st_color_1st,28,m,1,1,21,RLX,color,congruent,VERDE,green,3,3,1,"0,900512899970636"
13,Stroop_RLX_1st_color_1st,28,m,1,1,22,RLX,color,incongruent,GIALLO,red,4,4,1,"1,14242849999573"
13,Stroop_RLX_1st_color_1st,28,m,1,1,23,RLX,color,congruent,GIALLO,yellow,2,2,1,"0,893674800056033"
13,Stroop_RLX_1st_color_1st,28,m,1,2,0,RLX,color,congruent,ROSSO,red,4,4,1,"2,1846063999692"
13,Stroop_RLX_1st_color_1st,28,m,1,2,1,RLX,color,incongruent,ROSSO,blue,1,1,1,"1,75460859993473"
13,Stroop_RLX_1st_color_1st,28,m,1,2,2,RLX,color,incongruent,BLU,yellow,2,2,1,"2,2277410000097"
13,Stroop_RLX_1st_color_1st,28,m,1,2,3,RLX,color,congruent,VERDE,green,3,3,1,"1,06593549996614"
13,Stroop_RLX_1st_color_1st,28,m,1,2,4,RLX,color,congruent,VERDE,green,3,3,1,"0,821876400033943"
13,Stroop_RLX_1st_color_1st,28,m,1,2,5,RLX,color,incongruent,ROSSO,blue,1,1,1,"1,98141610005405"
