participant,expName,age,gender,run,block,trialLoop_thisRepN,effort,task,congruency,word,color,pressed_key,correct_key,keyWord_corr,keyWord_rt
12,Stroop_RLX_1st_word_1st,28,m,1,1,0,RLX,word,congruent,GIALLO,yellow,2,2,1,1.24567530001514
12,Stroop_RLX_1st_word_1st,28,m,1,1,1,RLX,word,congruent,VERDE,green,3,3,1,0.768596299923956
12,Stroop_RLX_1st_word_1st,28,m,1,1,2,RLX,word,incongruent,BLU,yellow,1,1,1,1.51240929996129
12,Stroop_RLX_1st_word_1st,28,m,1,1,3,RLX,word,incongruent,BLU,green,1,1,1,0.63382270000875
12,Stroop_RLX_1st_word_1st,28,m,1,1,4,RLX,word,incongruent,BLU,red,1,1,1,0.92477019992657
12,Stroop_RLX_1st_word_1st,28,m,1,1,5,RLX,word,incongruent,VERDE,yellow,3,3,1,0.862327400012873
12,Stroop_RLX_1st_word_1st,28,m,1,1,6,RLX,word,congruent,GIALLO,yellow,2,2,1,1.17326129996218
12,Stroop_RLX_1st_word_1st,28,m,1,1,7,RLX,word,congruent,BLU,blue,1,1,1,0.976811100030318
12,Stroop_RLX_1st_word_1st,28,m,1,1,8,RLX,word,incongruent,BLU,red,1,1,1,0.711419700062834
12,Stroop_RLX_1st_word_1st,28,m,1,1,9,RLX,word,incongruent,BLU,yellow,1,1,1,0.51258370000869
12,Stroop_RLX_1st_word_1st,28,m,1,1,10,RLX,word,congruent,ROSSO,red,4,4,1,0.975333900074475
12,Stroop_RLX_1st_word_1st,28,m,1,1,11,RLX,word,incongruent,GIALLO,blue,2,2,1,1.17944470001385
12,Stroop_RLX_1st_word_1st,28,m,1,1,12,RLX,word,congruent,VERDE,green,3,3,1,0.744440600043163
12,Stroop_RLX_1st_word_1st,28,m,1,1,13,RLX,word,congruent,GIALLO,yellow,2,2,1,0.961816499941051
12,Stroop_RLX_1st_word_1st,28,m,1,1,14,RLX,word,incongruent,ROSSO,yellow,4,4,1,0.812734799925238
12,Stroop_RLX_1st_word_1st,28,m,1,1,15,RLX,word,incongruent,BLU,green,3,1,0,0.806369800004177
12,Stroop_RLX_1st_word_1st,28,m,1,1,16,RLX,word,incongruent,ROSSO,blue,4,4,1,1.34654640010558
12,Stroop_RLX_1st_word_1st,28,m,1,1,17,RLX,word,congruent,VERDE,green,3,3,1,0.829307999927551
12,Stroop_RLX_1st_word_1st,28,m,1,1,18,RLX,word,congruent,ROSSO,red,2,4,0,1.18841040006373
12,Stroop_RLX_1st_word_1st,28,m,1,1,19,RLX,word,congruent,BLU,blue,4,1,0,0.784704600111581
12,Stroop_RLX_1st_word_1st,28,m,1,1,20,RLX,word,congruent,BLU,blue,4,1,0,0.720902199973352
12,Stroop_RLX_1st_word_1st,28,m,1,1,21,RLX,word,incongruent,ROSSO,green,4,4,1,2.09302359994035
12,Stroop_RLX_1st_word_1st,28,m,1,1,22,RLX,word,congruent,BLU,blue,1,1,1,2.11008279991802
12,Stroop_RLX_1st_word_1st,28,m,1,1,23,RLX,word,incongruent,BLU,red,1,1,1,0.48303829994984
12,Stroop_RLX_1st_word_1st,28,m,1,2,0,RLX,word,congruent,GIALLO,yellow,2,2,1,1.80898660002276
12,Stroop_RLX_1st_word_1st,28,m,1,2,1,RLX,word,congruent,ROSSO,red,4,4,1,1.42537700000685
12,Stroop_RLX_1st_word_1st,28,m,1,2,2,RLX,word,incongruent,ROSSO,green,4,4,1,0.591125299921259
12,Stroop_RLX_1st_word_1st,28,m,1,2,3,RLX,word,incongruent,BLU,yellow,1,1,1,0.981042200000957
12,Stroop_RLX_1st_word_1st,28,m,1,2,4,RLX,word,incongruent,ROSSO,yellow,4,4,1,2.25988809997216
12,Stroop_RLX_1st_word_1st,28,m,1,2,5,RLX,word,incongruent,ROSSO,yellow,4,4,1,0.589776700013317
12,Stroop_RLX_1st_word_1st,28,m,1,2,6,RLX,word,congruent,GIALLO,yellow,2,2,1,1.1221425998956
12,Stroop_RLX_1st_word_1st,28,m,1,2,7,RLX,word,congruent,GIALLO,yellow,2,2,1,0.625630200025626
12,Stroop_RLX_1st_word_1st,28,m,1,2,8,RLX,word,congruent,GIALLO,yellow,2,2,1,0.902369899908081
12,Stroop_RLX_1st_word_1st,28,m,1,2,9,RLX,word,congruent,GIALLO,yellow,2,2,1,0.63152350008022
12,Stroop_RLX_1st_word_1st,28,m,1,2,10,RLX,word,incongruent,VERDE,blue,3,3,1,0.778967199963517
12,Stroop_RLX_1st_word_1st,28,m,1,2,11,RLX,word,incongruent,VERDE,blue,3,3,1,0.503785499953665
12,Stroop_RLX_1st_word_1st,28,m,1,2,12,RLX,word,incongruent,VERDE,red,3,3,1,0.461967900046147
12,Stroop_RLX_1st_word_1st,28,m,1,2,13,RLX,word,congruent,GIALLO,yellow,2,2,1,0.631416199961677
12,Stroop_RLX_1st_word_1st,28,m,1,2,14,RLX,word,incongruent,VERDE,red,4,3,0,2.17030970007181
12,Stroop_RLX_1st_word_1st,28,m,1,2,15,RLX,word,congruent,BLU,blue,1,1,1,1.78958339989185
12,Stroop_RLX_1st_word_1st,28,m,1,2,16,RLX,word,congruent,GIALLO,yellow,3,2,0,0.672337500029244
12,Stroop_RLX_1st_word_1st,28,m,1,2,17,RLX,word,incongruent,BLU,yellow,1,1,1,1.41613649995998
12,Stroop_RLX_1st_word_1st,28,m,1,2,18,RLX,word,congruent,ROSSO,red,4,4,1,0.851600599940866
12,Stroop_RLX_1st_word_1st,28,m,1,2,19,RLX,word,congruent,VERDE,green,3,3,1,1.4360606999835
12,Stroop_RLX_1st_word_1st,28,m,1,2,20,RLX,word,congruent,VERDE,green,3,3,1,0.4211207999615
12,Stroop_RLX_1st_word_1st,28,m,1,2,21,RLX,word,incongruent,VERDE,yellow,3,3,1,0.482338599977084
12,Stroop_RLX_1st_word_1st,28,m,1,2,22,RLX,word,incongruent,BLU,yellow,2,1,0,1.34347870002966
12,Stroop_RLX_1st_word_1st,28,m,1,2,23,RLX,word,incongruent,VERDE,blue,3,3,1,1.2292407999048
12,Stroop_RLX_1st_word_1st,28,m,1,3,0,RLX,color,incongruent,GIALLO,blue,1,1,1,1.93222829990555
12,Stroop_RLX_1st_word_1st,28,m,1,3,1,RLX,color,incongruent,BLU,green,3,3,1,1.44579299993347
12,Stroop_RLX_1st_word_1st,28,m,1,3,2,RLX,color,congruent,ROSSO,red,4,4,1,0.529297900036909
12,Stroop_RLX_1st_word_1st,28,m,1,3,3,RLX,color,incongruent,ROSSO,green,3,3,1,0.919331099954434
12,Stroop_RLX_1st_word_1st,28,m,1,3,4,RLX,color,incongruent,GIALLO,red,4,4,1,1.15925759996753
12,Stroop_RLX_1st_word_1st,28,m,1,3,5,RLX,color,congruent,ROSSO,red,4,4,1,0.643168000038713
12,Stroop_RLX_1st_word_1st,28,m,1,3,6,RLX,color,incongruent,BLU,yellow,2,2,1,1.49107019999065
12,Stroop_RLX_1st_word_1st,28,m,1,3,7,RLX,color,congruent,GIALLO,yellow,2,2,1,0.534396499977447
12,Stroop_RLX_1st_word_1st,28,m,1,3,8,RLX,color,incongruent,ROSSO,yellow,2,2,1,0.492312199901789
12,Stroop_RLX_1st_word_1st,28,m,1,3,9,RLX,color,congruent,GIALLO,yellow,2,2,1,0.423883599927649
